hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
15120, 0.00000, 16.4047, 3.81034, 15.8148, 25.3907, 10.6199, 11.6281, 0, 0
15120, 1800.00000, 14.969, 11.3437, 13.7599, 21.9293, 12.0611, 11.4206, 0, 0
15121, 0.00000, 13.1832, 17.2323, 11.827, 17.995, 12.4182, 12.1629, 0, 0
15121, 1800.00000, 12.2713, 18.2269, 10.5042, 19.5591, 11.2652, 11.0291, 0, 0
15122, 0.00000, 10.7776, 15.6881, 9.11593, 22.4159, 9.04328, 9.59857, 0, 0
15122, 1800.00000, 12.7111, 8.63776, 11.2381, 25.1757, 8.97488, 8.15073, 0, 0
15123, 0.00000, 11.9547, 10.158, 10.8365, 22.8781, 9.19827, 10.1329, 0, 0
15123, 1800.00000, 11.1771, 16.5295, 8.80753, 24.3875, 9.03955, 6.83728, 0, 0
15124, 0.00000, 10.5949, 16.5395, 8.6677, 22.5718, 8.90916, 8.43937, 0, 0
15124, 1800.00000, 10.3615, 16.4204, 8.38461, 23.0343, 8.60604, 7.88247, 0, 0
15125, 0.00000, 9.78809, 16.4423, 7.91261, 22.7418, 8.16959, 7.7711, 0, 0
15125, 1800.00000, 11.3859, 14.265, 9.97547, 22.9832, 9.33259, 10.7963, 0, 0
15126, 0.00000, 10.9271, 14.8367, 9.90987, 20.8346, 9.50474, 12.3657, 0, 0
15126, 1800.00000, 12.7305, 15.9981, 10.656, 23.2681, 10.5533, 9.48846, 0, 0
15127, 0.00000, 15.2177, 17.0001, 12.0581, 24.987, 12.2966, 7.6387, 0, 0
15127, 1800.00000, 14.3836, 15.9731, 11.8526, 24.4323, 11.6357, 8.90635, 0, 0
15128, 0.00000, 14.3545, 15.3801, 12.2402, 23.9174, 11.7054, 10.2858, 0, 0
15128, 1800.00000, 15.716, 14.8018, 13.6119, 25.235, 12.4454, 11.1942, 0, 0
15129, 0.00000, 14.8717, 9.13794, 14.3128, 26.7315, 10.5715, 15.132, 0, 0
15129, 1800.00000, 11.2992, 9.27388, 11.3988, 29.7186, 7.68288, 20.2187, 0, 0
15130, 0.00000, 7.62759, 9.33452, 9.03144, 31.0673, 5.61992, 33.8751, 0, 0
15130, 1800.00000, 6.73291, 22.8854, 7.64845, 31.4124, 6.29918, 34.68, 0, 0
15131, 0.00000, 3.8792, 27.7635, 5.55919, 38.632, 4.21087, 54.4836, 0, 0
15131, 1800.00000, 1.96044, 83.9683, 3.46521, 54.4941, 3.9653, 84.8744, 0, 0
15132, 0.00000, 1.6018, 141.937, 4.41512, 27.681, 6.00985, 86.1623, 0, 0
15132, 1800.00000, 1.19386, 111.02, 4.42579, 30.571, 5.39923, 82.4882, 0, 0
15133, 0.00000, 6.83098, 13.6247, 10.6744, 21.7053, 8.4046, 41.9576, 0, 0
15133, 1800.00000, 3.22901, 22.112, 7.26729, 38.6319, 5.40242, 74.3669, 0, 0
15134, 0.00000, 0.795013, -3.16993, 6.59437, 46.1965, 5.81526, 104.771, 0, 0
15134, 1800.00000, 3.49198, -9.01523, 9.6373, 22.4369, 6.77836, 68.2159, 0, 0
15135, 0.00000, 9.53542, 3.62217, 12.3618, 28.5823, 7.12287, 38.3773, 0, 0
15135, 1800.00000, 11.3189, -4.96941, 15.7251, 26.9914, 7.8257, 44.1953, 0, 0
15136, 0.00000, 6.56406, -6.20896, 11.7827, 25.8664, 6.7274, 58.7137, 0, 0
15136, 1800.00000, 10.9567, 12.9874, 11.2981, 22.5523, 9.48751, 19.6455, 0, 0
15137, 0.00000, 17.8461, 7.3053, 19.7813, 11.6866, 17.6358, 15.0768, 0, 0
15137, 1800.00000, 25.493, 4.45422, 27.2071, 13.0104, 22.9244, 12.6195, 0, 0
15138, 0.00000, 27.8268, 4.7777, 32.0813, 11.7995, 26.9852, 16.4282, 0, 0
15138, 1800.00000, 32.2128, 3.8466, 33.6056, 14.5522, 27.4812, 11.8762, 0, 0
15139, 0.00000, 30.5402, 8.04091, 26.9445, 20.7826, 23.2891, 6.30183, 0, 0
15139, 1800.00000, 25.0073, 14.4624, 20.9526, 20.5469, 21.1558, 7.66645, 0, 0
15140, 0.00000, 26.3657, 14.936, 24.6612, 14.1833, 25.8482, 11.2926, 0, 0
15140, 1800.00000, 27.4652, 14.0006, 26.9456, 11.6115, 28.1852, 11.8961, 0, 0
15141, 0.00000, 31.0371, 9.87234, 32.4926, 11.4722, 31.017, 13.0273, 0, 0
15141, 1800.00000, 30.5982, 10.7896, 34.6923, 6.76805, 34.7686, 14.5059, 0, 0
15142, 0.00000, 23.9672, 8.19903, 27.5741, 8.84411, 25.7034, 15.5325, 0, 0
15142, 1800.00000, 23.0539, 5.90085, 29.0099, 8.77788, 25.4249, 19.2293, 0, 0
15143, 0.00000, 22.0261, 5.60431, 25.7915, 8.97801, 22.9146, 15.6227, 0, 0
15143, 1800.00000, 19.6246, 9.01657, 21.6086, 7.94847, 21.0144, 13.1486, 0, 0
15144, 0.00000, 15.0362, 9.06075, 16.6199, 11.1299, 15.3913, 15.2666, 0, 0
15144, 1800.00000, 13.7947, 12.909, 15.1817, 8.66849, 15.4491, 15.1475, 0, 0
15145, 0.00000, 14.0044, 14.7932, 15.7533, 6.90381, 16.6762, 15.834, 0, 0
15145, 1800.00000, 13.138, 13.5987, 14.4004, 7.83038, 14.9871, 14.767, 0, 0
15146, 0.00000, 11.6071, 9.94657, 12.8812, 8.7651, 12.5089, 14.3869, 0, 0
15146, 1800.00000, 11.2854, 9.75877, 11.0209, 15.3264, 10.2052, 11.2266, 0, 0
15147, 0.00000, 11.7944, 8.95865, 11.8093, 15.7672, 10.5679, 12.4422, 0, 0
15147, 1800.00000, 11.2018, 9.31795, 9.73293, 23.6595, 8.23653, 7.03673, 0, 0
15148, 0.00000, 11.5191, 9.06599, 9.72268, 25.8851, 7.99531, 5.42634, 0, 0
15148, 1800.00000, 11.5465, 8.06114, 10.4617, 23.9862, 8.32085, 9.09521, 0, 0
15149, 0.00000, 9.71744, 13.6581, 7.88585, 23.667, 7.62296, 6.08533, 0, 0
15149, 1800.00000, 9.41438, 15.8979, 7.75515, 22.4862, 7.85869, 8.31917, 0, 0
15150, 0.00000, 10.2517, 16.3242, 8.504, 22.1807, 8.67821, 8.92021, 0, 0
15150, 1800.00000, 11.1393, 16.0244, 8.76695, 24.2859, 8.94632, 6.349, 0, 0
15151, 0.00000, 14.6054, 15.3625, 11.9073, 25.7961, 11.3845, 8.155, 0, 0
15151, 1800.00000, 15.8802, 17.9478, 11.4951, 24.5463, 12.9149, 3.57954, 0, 0
15152, 0.00000, 16.0848, 19.3767, 12.0614, 25.0093, 13.3525, 6.63627, 0, 0
15152, 1800.00000, 11.3464, 23.5878, 9.38338, 25.0446, 10.2812, 14.7228, 0, 0
15153, 0.00000, 4.55729, 43.8453, 5.25573, 26.9671, 6.12432, 40.529, 0, 0
15153, 1800.00000, 3.70992, 163.363, 2.41933, 74.2227, 5.91705, 115.472, 0, 0
15154, 0.00000, 8.66574, 172.317, 3.46878, 146.461, 9.09497, 134.668, 0, 0
15154, 1800.00000, 14.3183, 179.349, 8.66616, 159.077, 15.4262, 152.967, 0, 0
15155, 0.00000, 16.693, 178.066, 10.6168, 161.158, 17.6291, 153.975, 0, 0
15155, 1800.00000, 21.5388, 179.406, 14.0114, 170.517, 21.031, 157.816, 0, 0
15156, 0.00000, 23.1323, -179.758, 15.042, 172.614, 22.2673, 158.881, 0, 0
15156, 1800.00000, 26.3496, 179.615, 16.5312, 176.861, 23.8288, 157.664, 0, 0
15157, 0.00000, 27.917, 178.045, 18.5321, 178.992, 24.2846, 158.884, 0, 0
15157, 1800.00000, 25.6139, 177.466, 17.4217, 176.272, 22.9958, 159.027, 0, 0
15158, 0.00000, 22.6271, 175.66, 15.7818, 173.486, 20.668, 158.107, 0, 0
15158, 1800.00000, 19.0282, 170.828, 14.5572, 169.209, 17.6184, 157.435, 0, 0
15159, 0.00000, 21.3313, 173.256, 14.4561, 177.271, 17.8495, 155.384, 0, 0
15159, 1800.00000, 20.0556, 173.737, 9.07134, -171.526, 15.1007, 138.947, 0, 0
15160, 0.00000, 16.6058, 173.336, 6.1769, -164.285, 12.2965, 131.149, 0, 0
15160, 1800.00000, 7.9702, 162.629, 4.32003, 143.959, 8.28352, 133.373, 0, 0
15161, 0.00000, 4.61532, 124.833, 3.12307, 132.335, 3.67465, 107.218, 0, 0
15161, 1800.00000, 10.7339, 35.8499, 7.40024, 21.7478, 11.2469, 15.0969, 0, 0
15162, 0.00000, 21.9601, 17.955, 17.163, 18.2181, 19.9307, 6.02486, 0, 0
15162, 1800.00000, 26.1306, 13.8002, 20.9684, 18.4627, 22.3551, 4.3234, 0, 0
15163, 0.00000, 32.8194, 13.8962, 27.234, 14.8265, 30.0144, 5.03025, 0, 0
15163, 1800.00000, 28.4573, 17.3654, 26.8944, 8.83872, 31.1887, 10.7073, 0, 0
15164, 0.00000, 26.0976, 13.275, 24.8894, 11.5838, 26.1648, 10.1511, 0, 0
15164, 1800.00000, 29.5285, 16.8682, 24.0919, 9.79911, 29.9764, 4.61131, 0, 0
15165, 0.00000, 26.6694, 16.7624, 23.9816, 7.93507, 28.7141, 7.8972, 0, 0
15165, 1800.00000, 29.1357, 12.7174, 26.1893, 13.7446, 27.3597, 7.84675, 0, 0
15166, 0.00000, 28.3368, 5.93588, 28.6686, 15.9553, 24.0891, 11.6882, 0, 0
15166, 1800.00000, 27.4602, 3.59534, 26.9784, 19.5663, 20.4188, 10.3691, 0, 0
15167, 0.00000, 24.4485, 3.68892, 23.7344, 21.815, 17.2383, 10.5764, 0, 0
15167, 1800.00000, 19.5998, 6.79621, 18.956, 20.9954, 15.0193, 11.6565, 0, 0
15168, 0.00000, 19.2797, 8.70742, 18.88, 19.2862, 15.9594, 12.7102, 0, 0
15168, 1800.00000, 17.5426, 12.7191, 16.7739, 16.5678, 16.1667, 12.2424, 0, 0
15169, 0.00000, 17.9638, 9.68836, 19.8197, 11.561, 18.4238, 15.6831, 0, 0
15169, 1800.00000, 15.8449, 10.6991, 17.8227, 10.5694, 16.9507, 16.4339, 0, 0
15170, 0.00000, 13.7747, 9.06269, 15.8419, 10.5652, 14.5805, 16.9258, 0, 0
15170, 1800.00000, 13.0331, 8.73944, 14.958, 10.2533, 13.7749, 16.5056, 0, 0
15171, 0.00000, 12.4045, 7.48622, 14.7903, 9.70247, 13.3021, 17.6356, 0, 0
15171, 1800.00000, 11.9383, 8.81319, 13.6973, 9.18956, 12.8341, 15.8347, 0, 0
15172, 0.00000, 11.4196, 9.04197, 12.0068, 12.4004, 11.1254, 13.3887, 0, 0
15172, 1800.00000, 11.0403, 8.83621, 10.9719, 15.3071, 9.91343, 11.7246, 0, 0
15173, 0.00000, 10.6415, 8.93547, 10.6705, 14.5307, 9.74289, 11.8898, 0, 0
15173, 1800.00000, 11.4694, 7.41525, 11.9962, 15.45, 10.2914, 14.0793, 0, 0
15174, 0.00000, 10.4673, 6.5407, 11.4046, 13.9582, 9.72405, 15.2166, 0, 0
15174, 1800.00000, 12.0787, 9.26525, 12.0358, 15.9086, 10.8278, 12.3911, 0, 0
15175, 0.00000, 13.6698, 9.41093, 13.5898, 17.0972, 12.0181, 12.9207, 0, 0
15175, 1800.00000, 13.5349, 9.86012, 13.7157, 16.9841, 12.1346, 14.1956, 0, 0
15176, 0.00000, 11.2931, 9.32215, 12.2808, 19.1496, 10.0351, 19.3632, 0, 0
15176, 1800.00000, 7.63403, 13.1475, 9.90044, 21.8491, 7.85952, 32.578, 0, 0
15177, 0.00000, 3.40041, 37.4578, 6.92894, 28.5452, 6.52718, 59.4801, 0, 0
15177, 1800.00000, 3.1314, 147.207, 3.54612, 70.5332, 6.20668, 110.292, 0, 0
15178, 0.00000, 10.0077, 176.243, 3.91939, 145.086, 10.8164, 137.478, 0, 0
15178, 1800.00000, 16.9104, -178.449, 6.87068, 165.669, 16.6158, 145.18, 0, 0
15179, 0.00000, 20.3049, -178.01, 9.36699, 169.563, 19.6098, 149.062, 0, 0
15179, 1800.00000, 24.114, -179.382, 12.8595, 174.601, 22.2235, 152.508, 0, 0
15180, 0.00000, 26.85, -179.573, 16.8104, 175.305, 24.9543, 158.07, 0, 0
15180, 1800.00000, 24.6653, 178.732, 16.5936, 171.931, 23.6755, 158.817, 0, 0
15181, 0.00000, 25.2667, 178.794, 16.4276, 173.873, 23.5708, 157.908, 0, 0
15181, 1800.00000, 24.8521, 178.928, 15.4974, 173.48, 23.1713, 156.372, 0, 0
15182, 0.00000, 24.122, 175.785, 14.172, 176.074, 20.9081, 151.569, 0, 0
15182, 1800.00000, 24.3594, 175.578, 13.995, -178.996, 19.8326, 150.629, 0, 0
15183, 0.00000, 23.9549, 176.897, 10.9776, -175.741, 19.35, 143.651, 0, 0
15183, 1800.00000, 19.956, 172.966, 10.0831, -176.769, 15.4737, 142.737, 0, 0
15184, 0.00000, 14.0096, 164.631, 8.04014, 167.004, 11.8389, 139.602, 0, 0
15184, 1800.00000, 10.1407, 156.148, 6.77258, 155.745, 8.98985, 137.053, 0, 0
15185, 0.00000, 6.4983, 144.89, 5.32107, 142.05, 6.24224, 134.208, 0, 0
15185, 1800.00000, 4.40849, 55.414, 5.61642, 58.0359, 4.92779, 69.1489, 0, 0
15186, 0.00000, 8.46499, 22.0211, 9.59315, 33.0789, 7.55083, 35.3779, 0, 0
15186, 1800.00000, 13.7895, 15.4378, 15.1084, 20.6179, 13.3542, 23.0675, 0, 0
15187, 0.00000, 20.0955, 10.4932, 21.2082, 20.3739, 17.5253, 18.752, 0, 0
15187, 1800.00000, 18.9641, 11.4365, 18.44, 23.6364, 15.1654, 15.7444, 0, 0
15188, 0.00000, 19.6622, 9.8618, 19.8607, 23.7998, 15.4674, 17.5333, 0, 0
15188, 1800.00000, 17.297, 14.0473, 17.1009, 22.8481, 14.866, 17.7781, 0, 0
15189, 0.00000, 18.4607, 16.0465, 17.5109, 22.38, 16.2625, 16.232, 0, 0
15189, 1800.00000, 17.1092, 15.8204, 16.007, 23.172, 14.7215, 15.6547, 0, 0
15190, 0.00000, 15.5696, 13.1659, 15.0733, 23.452, 12.8912, 16.3192, 0, 0
15190, 1800.00000, 16.8033, 12.3006, 16.225, 25.0905, 13.2394, 16.4183, 0, 0
15191, 0.00000, 16.7369, 12.1144, 15.9532, 26.3992, 12.7225, 16.0205, 0, 0
15191, 1800.00000, 14.4771, 12.533, 13.9439, 25.4851, 11.3568, 16.5564, 0, 0
15192, 0.00000, 12.2215, 12.3948, 11.7889, 25.5785, 9.54889, 16.6166, 0, 0
15192, 1800.00000, 12.3214, 16.5153, 11.8529, 21.317, 11.2082, 16.7966, 0, 0
15193, 0.00000, 10.7454, 19.2728, 10.5372, 17.7781, 10.8823, 17.5814, 0, 0
15193, 1800.00000, 10.6169, 16.3076, 11.3174, 17.9324, 10.7138, 20.3955, 0, 0
15194, 0.00000, 10.3183, 15.0308, 10.5555, 20.5493, 9.55724, 19.0597, 0, 0
15194, 1800.00000, 8.60333, 12.2449, 8.72312, 23.5963, 7.13822, 18.8058, 0, 0
15195, 0.00000, 8.81954, 11.3102, 9.07474, 23.8941, 7.19931, 19.473, 0, 0
15195, 1800.00000, 8.22128, 13.6295, 7.88084, 24.5011, 6.70176, 16.4235, 0, 0
15196, 0.00000, 8.56714, 12.8582, 8.23235, 25.2156, 6.79286, 16.4606, 0, 0
15196, 1800.00000, 7.75534, 13.3649, 7.61026, 23.8068, 6.44194, 17.4207, 0, 0
15197, 0.00000, 7.4779, 13.3386, 7.33174, 23.8704, 6.19842, 17.3834, 0, 0
15197, 1800.00000, 8.09822, 11.4986, 8.34503, 23.6812, 6.66847, 19.5386, 0, 0
15198, 0.00000, 8.76993, 13.055, 8.95722, 22.5286, 7.56793, 19.082, 0, 0
15198, 1800.00000, 8.49058, 12.4972, 8.46694, 24.065, 6.95633, 18.112, 0, 0
15199, 0.00000, 8.54729, 12.4129, 8.44458, 24.513, 6.89904, 17.6921, 0, 0
15199, 1800.00000, 9.01315, 15.8374, 7.98101, 25.9013, 7.23542, 13.4424, 0, 0
15200, 0.00000, 9.67537, 14.1404, 9.3461, 29.0067, 7.30734, 19.1999, 0, 0
15200, 1800.00000, 7.37748, 19.1689, 8.52113, 32.8334, 6.34306, 35.556, 0, 0
15201, 0.00000, 3.51494, 47.0567, 4.61337, 53.1271, 3.81358, 64.9737, 0, 0
15201, 1800.00000, 2.22892, 56.342, 5.82813, 53.998, 5.18418, 91.6285, 0, 0
15202, 0.00000, 2.91735, 115.484, 4.60831, 72.1715, 5.99417, 103.916, 0, 0
15202, 1800.00000, 7.6597, 171.59, 4.50042, 121.247, 10.1404, 136.184, 0, 0
15203, 0.00000, 12.0437, 179.015, 5.11741, 147.557, 13.1982, 141.817, 0, 0
15203, 1800.00000, 9.46695, -177.116, 4.67671, 115.552, 12.8474, 139.718, 0, 0
15204, 0.00000, 11.1961, -176.681, 4.86243, 122.83, 14.2841, 140.384, 0, 0
15204, 1800.00000, 15.5328, -176.981, 7.83203, 147.592, 18.0344, 148.639, 0, 0
15205, 0.00000, 14.621, 178.819, 5.5535, 137.931, 16.5808, 138.019, 0, 0
15205, 1800.00000, 18.0559, -178.684, 9.98511, 161.377, 19.0335, 152.411, 0, 0
15206, 0.00000, 16.9002, -176.052, 9.47716, 157.382, 18.8639, 154.049, 0, 0
15206, 1800.00000, 15.4625, -178.512, 8.65346, 158.242, 16.7989, 152.253, 0, 0
15207, 0.00000, 13.2562, 177.789, 6.23451, 161.344, 13.2541, 144.991, 0, 0
15207, 1800.00000, 14.6971, -179.623, 6.62627, 156.46, 15.459, 145.598, 0, 0
15208, 0.00000, 7.58572, -175.058, 4.6762, 103.216, 11.6198, 139.39, 0, 0
15208, 1800.00000, 0.972514, 14.1546, 7.32228, 54.5969, 6.41495, 111.709, 0, 0
15209, 0.00000, 5.33989, 14.8385, 10.0499, 26.9002, 7.58939, 55.4369, 0, 0
15209, 1800.00000, 12.1191, 2.36967, 17.8804, 23.4666, 11.3717, 41.5029, 0, 0
15210, 0.00000, 15.4851, 9.78382, 16.7116, 27.8871, 11.5707, 24.549, 0, 0
15210, 1800.00000, 16.7022, 9.82313, 17.8275, 25.8714, 12.9663, 22.4935, 0, 0
15211, 0.00000, 18.2164, 14.7257, 17.8512, 23.0443, 15.7269, 17.6991, 0, 0
15211, 1800.00000, 18.7625, 16.2436, 18.3791, 20.9585, 17.2372, 17.4779, 0, 0
15212, 0.00000, 19.0384, 15.9156, 17.3054, 24.234, 15.9223, 14.4596, 0, 0
15212, 1800.00000, 19.1815, 16.3692, 17.4978, 22.0715, 16.8076, 14.1095, 0, 0
15213, 0.00000, 22.9437, 18.0722, 17.8172, 23.1309, 19.3549, 6.99931, 0, 0
15213, 1800.00000, 21.0695, 16.9747, 16.9982, 23.5377, 17.5054, 8.26136, 0, 0
15214, 0.00000, 18.6275, 17.1555, 15.8655, 17.2541, 17.3901, 9.28704, 0, 0
15214, 1800.00000, 16.8754, 16.2703, 14.7688, 17.9803, 15.5239, 10.3146, 0, 0
15215, 0.00000, 14.6163, 10.0004, 15.2179, 24.6565, 11.5151, 20.1139, 0, 0
15215, 1800.00000, 14.1341, 9.82735, 14.7983, 24.582, 11.1478, 20.3794, 0, 0
15216, 0.00000, 11.8168, 10.3953, 12.3007, 24.2863, 9.45627, 20.0568, 0, 0
15216, 1800.00000, 12.3987, 10.9108, 12.533, 23.0294, 10.1191, 17.6789, 0, 0
15217, 0.00000, 12.8487, 13.7881, 13.4579, 19.5299, 12.0082, 19.255, 0, 0
15217, 1800.00000, 10.6366, 14.9371, 10.845, 19.6291, 9.97226, 18.3488, 0, 0
15218, 0.00000, 10.0594, 16.5393, 10.2015, 19.3864, 9.69236, 18.7036, 0, 0
15218, 1800.00000, 8.51667, 13.3039, 8.27669, 24.2707, 6.97269, 16.9999, 0, 0
15219, 0.00000, 8.27991, 13.5064, 7.95433, 24.5419, 6.73494, 16.5091, 0, 0
15219, 1800.00000, 7.97156, 13.1257, 7.8202, 24.0854, 6.55586, 17.4089, 0, 0
15220, 0.00000, 8.29848, 13.4305, 7.99009, 24.5466, 6.74633, 16.6102, 0, 0
15220, 1800.00000, 8.28776, 11.7667, 8.51228, 23.5295, 6.86853, 19.3672, 0, 0
15221, 0.00000, 8.46808, 14.3505, 8.07814, 23.9552, 7.054, 16.2912, 0, 0
15221, 1800.00000, 8.71337, 12.9965, 8.91917, 22.4986, 7.52397, 19.173, 0, 0
15222, 0.00000, 8.19197, 11.5192, 8.91535, 21.5118, 7.26069, 21.7056, 0, 0
15222, 1800.00000, 9.00769, 11.8089, 9.14668, 23.9756, 7.36171, 18.8915, 0, 0
15223, 0.00000, 12.928, 10.9603, 13.0678, 24.9938, 10.153, 18.7205, 0, 0
15223, 1800.00000, 13.6487, 12.2291, 13.7535, 24.0374, 11.1894, 18.6378, 0, 0
15224, 0.00000, 10.9393, 13.2174, 12.5261, 19.4578, 10.7026, 23.947, 0, 0
15224, 1800.00000, 7.70473, 15.5665, 10.0929, 24.5752, 7.95782, 35.8014, 0, 0
15225, 0.00000, 6.03669, 24.0181, 8.47084, 31.2433, 6.80599, 46.3291, 0, 0
15225, 1800.00000, 1.91366, 95.1122, 3.90916, 72.6575, 4.12048, 105.254, 0, 0
15226, 0.00000, 6.97711, 173.105, 4.8001, 137.816, 8.82396, 145.906, 0, 0
15226, 1800.00000, 11.9874, 175.592, 7.7494, 164.805, 11.9378, 153.389, 0, 0
15227, 0.00000, 13.5117, 178.018, 9.08014, 165.902, 13.7669, 156.891, 0, 0
15227, 1800.00000, 14.1659, -179.448, 5.80571, 168.565, 13.5385, 144.606, 0, 0
15228, 0.00000, 12.0154, -179.326, 7.23625, 150.616, 14.0271, 151.733, 0, 0
15228, 1800.00000, 14.5164, -179.811, 9.38371, 160.105, 15.8639, 155.827, 0, 0
15229, 0.00000, 9.7739, 167.7, 8.68708, 152.221, 11.3308, 155.621, 0, 0
15229, 1800.00000, 9.09973, 169.519, 8.08255, 154.122, 10.5368, 157.45, 0, 0
15230, 0.00000, 13.249, 169.477, 9.28176, 171.445, 11.4622, 152.845, 0, 0
15230, 1800.00000, 15.9478, 168.723, 11.2393, 179.104, 12.1768, 153.359, 0, 0
15231, 0.00000, 19.1087, 170.509, 14.3209, -178.065, 14.4192, 158.594, 0, 0
15231, 1800.00000, 16.2371, 176.451, 6.77546, -171.017, 12.6722, 139.619, 0, 0
15232, 0.00000, 8.84571, 155.45, 2.93556, -148.131, 5.91799, 97.1943, 0, 0
15232, 1800.00000, 4.76353, 67.7229, 2.75542, 41.4355, 5.34624, 38.663, 0, 0
15233, 0.00000, 8.93548, -6.14731, 16.8691, 13.8436, 11.5516, 44.0753, 0, 0
15233, 1800.00000, 20.4724, 3.36913, 22.513, 20.7361, 15.744, 19.0313, 0, 0
15234, 0.00000, 32.644, 3.77063, 29.9389, 24.7715, 21.0626, 7.37563, 0, 0
15234, 1800.00000, 30.471, 4.63285, 31.2935, 18.5074, 24.2142, 13.4047, 0, 0
15235, 0.00000, 30.625, 2.91885, 31.4421, 19.766, 22.8459, 13.3037, 0, 0
15235, 1800.00000, 24.4232, 4.78789, 27.0787, 15.3306, 21.6788, 16.4788, 0, 0
15236, 0.00000, 26.7725, 10.0213, 25.2698, 18.806, 22.5408, 10.9827, 0, 0
15236, 1800.00000, 27.4662, 9.35078, 25.0926, 18.4634, 22.6908, 8.50114, 0, 0
15237, 0.00000, 30.319, 10.7908, 26.4831, 17.8623, 25.5573, 6.61048, 0, 0
15237, 1800.00000, 30.1355, 13.1686, 24.6428, 17.8881, 25.8888, 4.68882, 0, 0
15238, 0.00000, 32.8976, 12.8151, 23.2931, 22.1903, 25.5711, -2.35973, 0, 0
15238, 1800.00000, 28.0573, 15.0768, 18.6409, 25.4138, 21.4128, -3.29558, 0, 0
15239, 0.00000, 17.2093, 17.835, 12.6983, 22.9623, 14.3563, 4.1953, 0, 0
15239, 1800.00000, 14.3794, 17.8169, 10.9845, 22.8644, 12.0878, 5.90535, 0, 0
15240, 0.00000, 11.3394, 13.7929, 11.4314, 22.3078, 9.89116, 18.5391, 0, 0
15240, 1800.00000, 11.5008, 18.4201, 10.1551, 19.3084, 10.7474, 12.6078, 0, 0
15241, 0.00000, 11.9109, 21.6312, 9.99337, 15.9915, 11.9822, 11.0724, 0, 0
15241, 1800.00000, 11.1597, 21.0988, 9.20599, 16.8617, 10.9549, 10.284, 0, 0
15242, 0.00000, 8.00637, 14.8834, 8.01968, 21.1774, 7.23934, 18.1286, 0, 0
15242, 1800.00000, 7.61629, 13.3081, 7.63124, 23.0421, 6.4764, 18.3012, 0, 0
15243, 0.00000, 7.56831, 13.4861, 7.61528, 22.6953, 6.51221, 18.4701, 0, 0
15243, 1800.00000, 7.89892, 12.5454, 8.08028, 22.9408, 6.70555, 19.1577, 0, 0
15244, 0.00000, 7.78423, 12.6165, 7.95075, 22.9501, 6.6105, 19.1009, 0, 0
15244, 1800.00000, 7.55581, 12.7215, 7.63961, 23.235, 6.36098, 18.671, 0, 0
15245, 0.00000, 6.69558, 13.1385, 7.0015, 21.5303, 5.96881, 19.9849, 0, 0
15245, 1800.00000, 7.63758, 12.0352, 8.11157, 21.9877, 6.67587, 20.7085, 0, 0
15246, 0.00000, 8.05602, 11.0825, 8.8667, 21.4815, 7.13659, 22.2109, 0, 0
15246, 1800.00000, 9.65899, 14.1307, 9.40649, 23.3426, 8.18009, 17.1454, 0, 0
15247, 0.00000, 11.9764, 12.856, 11.6635, 24.6755, 9.65501, 17.0816, 0, 0
15247, 1800.00000, 13.9413, 13.3764, 13.0944, 25.4997, 10.9996, 15.414, 0, 0
15248, 0.00000, 12.7179, 17.228, 10.6743, 29.4835, 9.65244, 12.1957, 0, 0
15248, 1800.00000, 8.78978, 22.7039, 7.90875, 30.1234, 7.43913, 20.3196, 0, 0
15249, 0.00000, 5.93118, 24.1834, 7.25618, 29.5692, 6.16308, 37.8964, 0, 0
15249, 1800.00000, 6.40092, 173.573, 3.86175, 136.676, 7.86086, 142.764, 0, 0
15250, 0.00000, 12.7805, -178.694, 5.78293, 167.716, 12.4443, 147.769, 0, 0
15250, 1800.00000, 16.2217, -177.966, 6.89431, -179.59, 14.2857, 147.138, 0, 0
15251, 0.00000, 17.2843, -179.166, 8.9917, 177.496, 15.4857, 152.071, 0, 0
15251, 1800.00000, 18.1243, 179.355, 9.46696, 177.877, 15.9341, 150.796, 0, 0
15252, 0.00000, 19.121, 179.437, 10.1233, 179.727, 16.5056, 151.386, 0, 0
15252, 1800.00000, 20.8221, 179.117, 10.9533, -174.637, 16.8338, 150.729, 0, 0
15253, 0.00000, 21.0062, 177.141, 13.3525, 175.854, 18.6975, 155.89, 0, 0
15253, 1800.00000, 27.0197, 179.585, 19.0285, 178.953, 24.2289, 162.742, 0, 0
15254, 0.00000, 26.347, 179.715, 18.53, 178.283, 23.8711, 162.663, 0, 0
15254, 1800.00000, 22.1007, -178.646, 14.7019, 173.873, 21.3344, 160.874, 0, 0
15255, 0.00000, 17.5449, 177.514, 10.451, 174.068, 15.9, 153.503, 0, 0
15255, 1800.00000, 8.57075, 172.564, 4.85751, 152.324, 9.10427, 144.282, 0, 0
15256, 0.00000, 8.51536, 164.313, 2.27904, 178.045, 7.13007, 117.647, 0, 0
15256, 1800.00000, 6.24096, 175.977, 2.12763, 78.4045, 8.2449, 121.63, 0, 0
15257, 0.00000, 3.6757, 28.9567, 9.79956, 6.46855, 10.0022, 45.1223, 0, 0
15257, 1800.00000, 13.4074, 9.40575, 20.6142, 6.12694, 18.8617, 26.7546, 0, 0
15258, 0.00000, 23.3841, 15.3311, 24.4496, 6.16359, 27.1591, 12.5838, 0, 0
