hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
10032, 1800.00000, 16.8631, 23.5391, 10.3676, 21.5841, 15.0889, 0.877307, 0, 0
10033, 0.00000, 15.9644, 22.0179, 7.48574, 30.0125, 12.8062, -10.536, 0, 0
10033, 1800.00000, 16.1776, 20.976, 6.62271, 33.5011, 12.6883, -16.3821, 0, 0
10034, 0.00000, 12.9213, 19.8077, 6.46324, 31.7184, 9.86286, -10.9856, 0, 0
10034, 1800.00000, 8.32818, 16.2841, 5.94153, 30.2315, 6.00001, 1.78105, 0, 0
10035, 0.00000, 8.10948, 15.5178, 6.34128, 31.8992, 5.61559, 6.71256, 0, 0
10035, 1800.00000, 7.98836, 15.1616, 7.51956, 17.9517, 7.43651, 13.3844, 0, 0
10036, 0.00000, 7.8265, 13.2758, 7.79308, 17.494, 7.30695, 15.1559, 0, 0
10036, 1800.00000, 7.48074, 11.6569, 7.1135, 21.8606, 6.15389, 13.6612, 0, 0
10037, 0.00000, 8.39619, 16.7813, 7.33636, 24.8447, 6.95545, 12.9407, 0, 0
10037, 1800.00000, 10.5093, 22.6828, 7.76423, 23.8652, 9.28825, 8.34577, 0, 0
10038, 0.00000, 12.6938, 24.2286, 7.91221, 28.8788, 10.4698, 2.67989, 0, 0
10038, 1800.00000, 15.6515, 19.9762, 10.866, 31.1522, 11.8003, 3.88262, 0, 0
10039, 0.00000, 26.8237, 24.7868, 15.4091, 32.4964, 21.2659, -0.20642, 0, 0
10039, 1800.00000, 21.783, 22.9203, 13.2333, 38.6028, 15.4134, -0.178407, 0, 0
10040, 0.00000, 18.8084, 27.1126, 11.7394, 32.2964, 15.4081, 5.64338, 0, 0
10040, 1800.00000, 11.8482, 26.5061, 11.6091, 30.5448, 11.0083, 27.4289, 0, 0
10041, 0.00000, 3.65217, 58.9867, 6.44736, 57.7534, 5.67823, 83.4475, 0, 0
10041, 1800.00000, 5.882, 151.757, 3.27695, 125.616, 6.53619, 121.763, 0, 0
10042, 0.00000, 7.42016, 162.962, 3.69758, 137.102, 8.0455, 130.237, 0, 0
10042, 1800.00000, 8.88342, 164.577, 5.28661, 145.377, 9.44508, 137.923, 0, 0
10043, 0.00000, 11.7776, 168.018, 7.54199, 167.839, 10.3524, 147.2, 0, 0
10043, 1800.00000, 10.8216, 152.478, 8.34339, 169.6, 7.37375, 142.791, 0, 0
10044, 0.00000, 9.36883, 140.467, 6.57884, 168.511, 5.14432, 123.032, 0, 0
10044, 1800.00000, 11.4025, 157.076, 5.86613, 172.608, 8.30121, 126.712, 0, 0
10045, 0.00000, 14.4418, 164.964, 7.59922, -175.656, 9.98049, 134.635, 0, 0
10045, 1800.00000, 18.1945, 168.121, 9.80436, -167.083, 11.6394, 137.11, 0, 0
10046, 0.00000, 11.7466, 159.97, 6.68061, 174.798, 8.48027, 133.902, 0, 0
10046, 1800.00000, 10.7411, 143.909, 3.3794, -157.891, 7.36388, 84.6984, 0, 0
10047, 0.00000, 10.9229, 158.482, 3.63606, -66.7893, 10.5619, 79.0647, 0, 0
10047, 1800.00000, 3.7076, 112.899, 9.58965, -10.9801, 13.2837, 50.1028, 0, 0
10048, 0.00000, 6.31961, 40.5049, 11.0795, -2.67261, 13.9436, 31.1487, 0, 0
10048, 1800.00000, 16.9792, 24.9139, 14.2818, 5.50797, 20.0776, 9.25197, 0, 0
10049, 0.00000, 30.3023, 15.4332, 22.6544, 13.5758, 28.0146, 0.936047, 0, 0
10049, 1800.00000, 29.9407, 18.6253, 24.282, 7.90243, 31.7266, 4.86622, 0, 0
10050, 0.00000, 36.0127, 11.876, 31.7811, 15.5471, 32.23, 7.06348, 0, 0
10050, 1800.00000, 37.8266, 13.2303, 41.3853, 9.02845, 42.1855, 15.2212, 0, 0
10051, 0.00000, 32.0414, 12.181, 41.4085, 4.95577, 41.3655, 19.4322, 0, 0
10051, 1800.00000, 33.4344, 9.94159, 37.2991, 11.1971, 34.8468, 16.1273, 0, 0
10052, 0.00000, 36.8334, 11.9821, 36.249, 14.0666, 35.3913, 12.2014, 0, 0
10052, 1800.00000, 33.522, 16.3884, 31.5128, 11.3351, 35.0113, 11.0711, 0, 0
10053, 0.00000, 32.0504, 15.8668, 34.0913, 9.54584, 36.2079, 15.399, 0, 0
10053, 1800.00000, 27.2297, 16.2629, 26.2413, 10.6732, 28.9729, 11.811, 0, 0
10054, 0.00000, 28.5009, 10.2639, 29.1064, 12.7372, 27.7253, 12.6048, 0, 0
10054, 1800.00000, 24.493, 9.91909, 25.4115, 12.629, 23.9362, 13.2118, 0, 0
10055, 0.00000, 21.6199, 15.1865, 21.1898, 9.98438, 23.0672, 11.6758, 0, 0
10055, 1800.00000, 19.8594, 14.8923, 20.7068, 7.70816, 22.4518, 13.0924, 0, 0
10056, 0.00000, 13.9183, 16.5015, 18.187, -0.228327, 20.1965, 17.662, 0, 0
10056, 1800.00000, 10.0001, 22.1567, 14.1779, -3.80108, 16.7562, 19.6726, 0, 0
10057, 0.00000, 10.225, 17.2113, 12.4852, 3.35086, 13.7607, 17.8178, 0, 0
10057, 1800.00000, 9.70113, 14.9245, 9.02512, 12.292, 9.75067, 10.2092, 0, 0
10058, 0.00000, 9.06569, 16.6211, 7.61146, 15.8352, 8.53113, 7.76837, 0, 0
10058, 1800.00000, 9.43072, 17.0622, 6.42629, 29.1169, 7.00552, 0.012877, 0, 0
10059, 0.00000, 10.6932, 14.9474, 7.49457, 32.0955, 7.28362, -0.610384, 0, 0
10059, 1800.00000, 11.4576, 16.239, 7.79439, 32.0044, 8.00707, -0.96031, 0, 0
10060, 0.00000, 9.7841, 16.0266, 6.94167, 29.0714, 7.15764, 1.18445, 0, 0
10060, 1800.00000, 9.76151, 19.1256, 6.55258, 26.6597, 7.76686, 1.13141, 0, 0
10061, 0.00000, 8.53703, 21.5022, 5.619, 22.5036, 7.42063, 1.97866, 0, 0
10061, 1800.00000, 11.1197, 20.4359, 8.90518, 18.6659, 10.455, 9.06936, 0, 0
10062, 0.00000, 12.1368, 26.2334, 7.11366, 21.1875, 11.1867, 1.44206, 0, 0
10062, 1800.00000, 15.3073, 23.0974, 10.6845, 21.263, 13.9358, 5.62884, 0, 0
10063, 0.00000, 23.8277, 22.7716, 13.3157, 34.6812, 17.9401, -3.66268, 0, 0
10063, 1800.00000, 19.1735, 22.2024, 12.7456, 34.472, 14.1989, 3.86415, 0, 0
10064, 0.00000, 21.261, 25.64, 14.9865, 29.8279, 17.8577, 9.62381, 0, 0
10064, 1800.00000, 15.0072, 38.343, 8.64063, 27.9802, 14.5897, 12.2354, 0, 0
10065, 0.00000, 10.3574, 51.0619, 6.01708, 30.3421, 11.1086, 23.3584, 0, 0
10065, 1800.00000, 9.26629, 63.8858, 3.49503, 67.7463, 7.87553, 25.4968, 0, 0
10066, 0.00000, 4.93574, 110.91, 3.65848, 111.883, 4.37701, 96.6801, 0, 0
10066, 1800.00000, 7.81045, 129.962, 5.34287, 153.17, 4.76588, 112.117, 0, 0
10067, 0.00000, 5.85771, 139.974, 6.25897, 133.446, 6.6545, 139.604, 0, 0
10067, 1800.00000, 10.254, 163.809, 7.4218, 155.384, 10.2082, 146.339, 0, 0
10068, 0.00000, 13.1656, 167.892, 9.49954, 165.23, 12.1905, 151.68, 0, 0
10068, 1800.00000, 13.6186, 167.208, 8.78431, 160.263, 12.9921, 145.661, 0, 0
10069, 0.00000, 15.817, 155.219, 11.347, 172.833, 10.6647, 140.998, 0, 0
10069, 1800.00000, 17.5628, 162.462, 13.7695, 172.205, 13.7367, 152.843, 0, 0
10070, 0.00000, 16.7959, 153.227, 15.2294, 174.738, 10.6577, 155.965, 0, 0
10070, 1800.00000, 15.8328, 154.07, 14.1255, 174.492, 10.268, 155.244, 0, 0
10071, 0.00000, 13.8338, 153.06, 8.97868, -169.229, 6.49046, 124.641, 0, 0
10071, 1800.00000, 9.52497, 138.88, 5.34897, -167.639, 4.25575, 87.0448, 0, 0
10072, 0.00000, 5.22992, 62.7322, 3.10984, 54.2773, 5.00798, 38.0054, 0, 0
10072, 1800.00000, 15.7745, 15.1249, 16.4335, 17.8406, 15.4491, 18.6332, 0, 0
10073, 0.00000, 27.5778, 19.5954, 16.1122, 23.251, 22.9926, -4.69337, 0, 0
10073, 1800.00000, 40.1077, 13.9641, 25.9541, 26.7694, 29.4986, -5.74355, 0, 0
10074, 0.00000, 41.1272, 16.9798, 30.2773, 20.04, 35.3839, 2.84432, 0, 0
10074, 1800.00000, 41.9961, 22.0243, 27.5545, 14.1294, 40.6839, 0.889715, 0, 0
10075, 0.00000, 46.6487, 22.6775, 24.5462, 23.0042, 40.3467, -5.61711, 0, 0
10075, 1800.00000, 45.6023, 17.5251, 27.1534, 29.1533, 34.2931, -6.10349, 0, 0
10076, 0.00000, 45.5502, 21.101, 24.6881, 30.0269, 35.7204, -6.31314, 0, 0
10076, 1800.00000, 37.5764, 16.3448, 26.6697, 28.6499, 27.8593, 1.50066, 0, 0
10077, 0.00000, 36.8628, 16.6808, 25.802, 26.6562, 28.3615, 0.951304, 0, 0
10077, 1800.00000, 30.4034, 22.3557, 19.8737, 19.1711, 27.8455, 1.93257, 0, 0
10078, 0.00000, 23.4662, 19.6789, 15.1125, 22.8995, 19.7746, -0.554458, 0, 0
10078, 1800.00000, 21.1397, 20.6626, 14.1095, 22.9437, 18.104, 1.89766, 0, 0
10079, 0.00000, 18.5338, 20.7036, 11.532, 30.6079, 14.2318, -0.83436, 0, 0
10079, 1800.00000, 13.6622, 16.9364, 12.2212, 21.7196, 12.0648, 13.253, 0, 0
10080, 0.00000, 9.47453, 17.7364, 10.6002, 15.1592, 10.469, 21.7206, 0, 0
10080, 1800.00000, 10.1228, 14.8674, 10.5035, 20.19, 9.47887, 19.579, 0, 0
10081, 0.00000, 10.7152, 8.40138, 9.31232, 30.5363, 6.63445, 7.94642, 0, 0
10081, 1800.00000, 10.1161, 4.37812, 9.0552, 32.5162, 5.36218, 7.5049, 0, 0
10082, 0.00000, 10.3081, 3.8518, 9.18173, 33.5321, 5.2137, 6.6838, 0, 0
10082, 1800.00000, 9.45346, 7.13609, 8.36719, 30.7034, 5.66735, 8.44636, 0, 0
10083, 0.00000, 10.5148, 15.9697, 7.87981, 33.5194, 7.10071, 4.50738, 0, 0
10083, 1800.00000, 9.81529, 18.5016, 6.96382, 32.4715, 7.06812, 3.68567, 0, 0
10084, 0.00000, 8.57706, 16.8535, 6.57539, 30.9422, 6.19215, 6.58061, 0, 0
10084, 1800.00000, 8.61074, 15.1994, 6.77098, 32.0308, 5.91309, 6.80072, 0, 0
10085, 0.00000, 8.33873, 16.3241, 7.13166, 26.3593, 6.62587, 11.8387, 0, 0
10085, 1800.00000, 9.04918, 19.0881, 8.61875, 18.9401, 8.86184, 16.6037, 0, 0
10086, 0.00000, 11.8609, 22.3737, 8.6057, 25.1564, 10.211, 7.50216, 0, 0
10086, 1800.00000, 15.3118, 24.8562, 10.5763, 23.2655, 13.869, 6.98674, 0, 0
10087, 0.00000, 26.6426, 26.4687, 13.8407, 35.9135, 20.8279, -2.62785, 0, 0
10087, 1800.00000, 22.0853, 29.6914, 13.0641, 30.7137, 19.014, 5.77248, 0, 0
10088, 0.00000, 16.2578, 35.7386, 10.7638, 31.0415, 15.1899, 15.573, 0, 0
10088, 1800.00000, 10.4021, 54.7367, 10.8267, 15.8281, 16.1276, 36.2461, 0, 0
10089, 0.00000, 6.58148, 134.401, 2.51644, 89.4365, 7.62682, 92.9749, 0, 0
10089, 1800.00000, 12.6996, 174.295, 5.72251, 153.762, 13.0361, 139.942, 0, 0
10090, 0.00000, 18.075, 172.814, 13.1748, 172.524, 16.2484, 157.558, 0, 0
10090, 1800.00000, 19.8257, 171.892, 14.6518, 173.513, 17.4028, 157.663, 0, 0
10091, 0.00000, 22.8358, 173.559, 17.0545, 176.072, 19.8309, 160.009, 0, 0
10091, 1800.00000, 25.8087, 172.69, 19.774, 179.736, 21.0161, 161.313, 0, 0
10092, 0.00000, 23.4975, 172.408, 18.7751, 178.182, 19.7099, 162.976, 0, 0
10092, 1800.00000, 21.37, 173.775, 15.1975, 178.677, 17.7662, 158.287, 0, 0
10093, 0.00000, 22.9438, 168.405, 17.4404, -177.14, 16.4256, 157.616, 0, 0
10093, 1800.00000, 19.5294, 169.807, 17.5356, 172.822, 17.765, 165.65, 0, 0
10094, 0.00000, 19.0878, 174.745, 15.6506, 171.233, 18.5097, 163.912, 0, 0
10094, 1800.00000, 16.8738, 179.264, 8.10866, 169.9, 15.9278, 147.699, 0, 0
10095, 0.00000, 12.7976, 174.219, 5.49991, 165.725, 11.9276, 139.606, 0, 0
10095, 1800.00000, 6.34193, 159.247, 1.61445, 59.8448, 7.87101, 103.38, 0, 0
10096, 0.00000, 3.78187, 67.9488, 7.56982, -2.61616, 10.4283, 41.3958, 0, 0
10096, 1800.00000, 11.962, 8.30707, 17.6132, 9.11382, 15.4052, 27.3209, 0, 0
10097, 0.00000, 20.3021, 12.4821, 24.5976, 4.92936, 25.2052, 16.8431, 0, 0
10097, 1800.00000, 30.5406, 12.4885, 35.0662, 5.08418, 36.5794, 14.6826, 0, 0
10098, 0.00000, 40.1642, 6.65751, 42.615, 11.1842, 38.5841, 12.1654, 0, 0
10098, 1800.00000, 43.7205, 7.42828, 40.0876, 16.7488, 36.0402, 6.88656, 0, 0
10099, 0.00000, 46.1783, 8.39908, 41.5887, 18.0573, 37.5863, 6.90754, 0, 0
10099, 1800.00000, 42.8586, 6.80069, 37.2267, 20.7456, 31.7826, 4.42101, 0, 0
10100, 0.00000, 33.7737, 6.47441, 30.6609, 21.5982, 24.7781, 7.4045, 0, 0
10100, 1800.00000, 33.8678, 8.93729, 30.9964, 19.571, 27.2268, 8.77748, 0, 0
10101, 0.00000, 27.4119, 10.8516, 23.772, 20.1009, 22.1909, 6.96259, 0, 0
10101, 1800.00000, 26.3465, 16.7298, 19.8179, 19.9479, 22.703, 3.66903, 0, 0
10102, 0.00000, 23.8979, 19.758, 19.0153, 14.8804, 23.3919, 7.15149, 0, 0
10102, 1800.00000, 22.2911, 20.1685, 14.4831, 22.6299, 18.9887, 0.246546, 0, 0
10103, 0.00000, 23.4585, 19.6233, 15.1462, 20.4415, 20.4014, -0.745827, 0, 0
10103, 1800.00000, 18.0865, 17.5821, 14.3844, 15.09, 17.1426, 5.68295, 0, 0
10104, 0.00000, 16.3024, 20.3013, 13.2184, 12.2752, 16.7128, 7.47315, 0, 0
10104, 1800.00000, 13.5239, 24.4005, 11.1299, 6.27475, 15.6476, 8.49499, 0, 0
10105, 0.00000, 12.5216, 21.6229, 10.3819, 8.49158, 13.7534, 7.86351, 0, 0
10105, 1800.00000, 10.903, 17.9056, 7.84686, 17.9833, 9.7335, 2.15008, 0, 0
10106, 0.00000, 9.58317, 15.8977, 7.83463, 17.091, 8.68729, 6.391, 0, 0
10106, 1800.00000, 9.1215, 18.55, 7.22292, 14.2837, 8.84196, 5.93253, 0, 0
10107, 0.00000, 10.0246, 18.0471, 7.43837, 18.0082, 9.02092, 3.64655, 0, 0
10107, 1800.00000, 10.0733, 17.7045, 6.55203, 29.4988, 7.51459, -1.73065, 0, 0
10108, 0.00000, 10.0701, 16.647, 6.75442, 31.1376, 7.19277, -1.27033, 0, 0
10108, 1800.00000, 8.35486, 13.7099, 6.4961, 32.2987, 5.53281, 4.69193, 0, 0
10109, 0.00000, 7.62945, 18.6047, 6.79553, 21.885, 6.89176, 14.1315, 0, 0
10109, 1800.00000, 9.15985, 21.0542, 7.213, 23.6416, 8.04885, 10.0943, 0, 0
10110, 0.00000, 13.0166, 25.5355, 8.55261, 24.1, 11.6708, 5.603, 0, 0
10110, 1800.00000, 19.5252, 29.617, 9.49938, 29.1954, 16.9936, -1.29108, 0, 0
10111, 0.00000, 25.9725, 28.6751, 12.0284, 37.125, 20.7775, -4.34553, 0, 0
10111, 1800.00000, 19.803, 28.279, 10.6917, 41.9451, 14.6447, 0.184052, 0, 0
10112, 0.00000, 13.0881, 33.6562, 8.53888, 45.3397, 9.78056, 14.3679, 0, 0
10112, 1800.00000, 6.83822, 46.4951, 6.51887, 67.9041, 4.4253, 53.2972, 0, 0
10113, 0.00000, 4.8466, 123.043, 5.35649, 117.836, 5.51451, 124.91, 0, 0
10113, 1800.00000, 11.3859, 167.919, 8.28045, 158.614, 11.4672, 150.403, 0, 0
10114, 0.00000, 17.0115, 172.809, 13.1112, 172.894, 15.4114, 160.19, 0, 0
10114, 1800.00000, 19.4937, 175.489, 14.1599, 175.664, 17.3993, 160.174, 0, 0
10115, 0.00000, 19.0682, 174.081, 14.3115, 170.495, 18.0375, 159.345, 0, 0
10115, 1800.00000, 18.5039, 176.05, 14.8187, 164.939, 19.6014, 161.714, 0, 0
10116, 0.00000, 20.3414, 176.783, 15.6403, 168.815, 20.4787, 161.842, 0, 0
10116, 1800.00000, 19.0223, 178.539, 13.3101, 164.302, 20.0269, 158.296, 0, 0
10117, 0.00000, 17.5616, 177.991, 11.4555, 165.587, 17.8239, 155.761, 0, 0
10117, 1800.00000, 17.0625, 174.935, 12.7346, 167.836, 16.8517, 159.039, 0, 0
10118, 0.00000, 16.8428, 169.134, 13.457, 170.141, 15.2026, 158.461, 0, 0
10118, 1800.00000, 16.8741, 175.457, 11.0843, 172.719, 15.3629, 155.328, 0, 0
10119, 0.00000, 13.1123, 167.13, 6.24968, -173.116, 9.26336, 132.932, 0, 0
10119, 1800.00000, 8.57088, 145.952, 2.97327, -120.9, 6.29535, 70.9584, 0, 0
10120, 0.00000, 3.53841, 62.0862, 4.17194, 16.6044, 6.14756, 42.9173, 0, 0
10120, 1800.00000, 15.2801, 23.1488, 9.38042, 21.0289, 13.6962, 0.412597, 0, 0
10121, 0.00000, 26.9087, 21.6631, 14.4397, 19.3078, 23.9394, -6.02598, 0, 0
10121, 1800.00000, 27.5063, 16.1752, 20.0507, 15.1743, 24.9925, 0.75688, 0, 0
10122, 0.00000, 31.9473, 14.2341, 27.2113, 14.9261, 29.5694, 6.56792, 0, 0
10122, 1800.00000, 26.0767, 16.8933, 24.5587, 10.4564, 27.7691, 11.0379, 0, 0
10123, 0.00000, 32.3677, 12.333, 29.7052, 17.0233, 28.9167, 10.0049, 0, 0
10123, 1800.00000, 31.0308, 11.2147, 25.5062, 23.3528, 23.5006, 4.8858, 0, 0
10124, 0.00000, 25.7004, 8.62902, 23.3049, 22.7322, 19.2439, 9.12219, 0, 0
10124, 1800.00000, 30.4747, 10.0944, 23.6288, 26.0534, 21.2752, 0.729389, 0, 0
10125, 0.00000, 28.4748, 13.3694, 21.0074, 27.2731, 20.574, 0.808732, 0, 0
10125, 1800.00000, 27.5011, 16.9656, 18.2247, 26.6752, 21.1865, -1.55129, 0, 0
10126, 0.00000, 25.9956, 14.0575, 19.5698, 24.8789, 19.855, 2.34911, 0, 0
10126, 1800.00000, 25.9731, 12.3634, 18.0178, 30.571, 17.3792, -3.85373, 0, 0
10127, 0.00000, 25.0408, 16.0167, 16.1491, 29.8258, 18.127, -3.9183, 0, 0
10127, 1800.00000, 19.1716, 19.0112, 13.0435, 22.925, 16.0911, 1.30926, 0, 0
10128, 0.00000, 14.2224, 16.4358, 12.6886, 19.3265, 12.9357, 11.9016, 0, 0
10128, 1800.00000, 10.434, 6.99618, 13.7035, 11.5485, 11.5936, 23.7388, 0, 0
10129, 0.00000, 9.52479, 7.26995, 14.2603, 5.49159, 12.8647, 24.7996, 0, 0
10129, 1800.00000, 9.04129, 4.48931, 11.7963, 10.8279, 9.71954, 22.3203, 0, 0
10130, 0.00000, 9.1904, 3.9886, 9.97135, 18.8037, 7.39709, 17.0059, 0, 0
10130, 1800.00000, 9.05028, 5.84324, 9.43622, 21.3929, 7.00229, 16.5578, 0, 0
10131, 0.00000, 8.90773, 12.1309, 8.7793, 19.6228, 7.82526, 15.0388, 0, 0
10131, 1800.00000, 8.2094, 11.4641, 8.23962, 19.2272, 7.24175, 15.566, 0, 0
10132, 0.00000, 8.45729, 10.0656, 7.55896, 31.4612, 5.36305, 11.6801, 0, 0
10132, 1800.00000, 7.94996, 8.657, 7.20619, 32.814, 4.71841, 12.1247, 0, 0
10133, 0.00000, 7.06945, 11.2978, 6.72869, 27.3479, 5.17368, 15.83, 0, 0
10133, 1800.00000, 7.77898, 12.7809, 8.48945, 20.2979, 7.22135, 21.6093, 0, 0
10134, 0.00000, 10.0283, 15.3555, 7.83974, 32.1322, 6.89073, 6.57164, 0, 0
10134, 1800.00000, 12.4407, 24.0818, 8.65734, 24.1702, 11.0364, 6.83389, 0, 0
10135, 0.00000, 16.0495, 30.0146, 10.4563, 17.4285, 16.3287, 7.6672, 0, 0
10135, 1800.00000, 17.0117, 27.4148, 14.1225, 17.0355, 18.0983, 14.7098, 0, 0
10136, 0.00000, 19.1194, 25.7631, 12.9465, 32.2235, 15.4674, 8.09889, 0, 0
10136, 1800.00000, 14.0847, 28.5078, 10.4864, 33.87, 11.7251, 15.3551, 0, 0
10137, 0.00000, 11.9688, 38.9124, 7.53601, 33.5333, 11.1781, 16.7053, 0, 0
10137, 1800.00000, 9.47395, 60.7979, 5.80529, 32.945, 10.9236, 32.8535, 0, 0
10138, 0.00000, 8.77735, 84.2224, 1.76464, 65.7929, 8.59979, 35.7957, 0, 0
10138, 1800.00000, 9.17196, 94.3806, 0.68539, 117.301, 8.63612, 37.0969, 0, 0
10139, 0.00000, 6.38577, 87.7308, 3.28612, 37.1185, 8.14432, 49.9004, 0, 0
10139, 1800.00000, 8.46775, 49.8878, 5.95158, 28.0847, 9.63073, 27.5815, 0, 0
10140, 0.00000, 8.28765, 55.6721, 4.77677, 30.9956, 9.17395, 26.8828, 0, 0
10140, 1800.00000, 7.699, 41.7808, 8.9222, 12.7085, 11.6868, 31.5132, 0, 0
10141, 0.00000, 8.80407, 35.9437, 8.34947, 22.6005, 10.2502, 27.2254, 0, 0
10141, 1800.00000, 8.40473, 29.8678, 8.50674, 26.4495, 8.88889, 28.7164, 0, 0
10142, 0.00000, 13.4934, 21.4476, 13.0512, 24.7953, 12.6021, 21.3532, 0, 0
10142, 1800.00000, 16.4524, 17.5908, 14.9593, 29.8618, 12.7857, 17.6056, 0, 0
10143, 0.00000, 14.3937, 28.7345, 9.56115, 33.4413, 11.9162, 10.0165, 0, 0
10143, 1800.00000, 14.66, 32.7043, 11.7703, 18.4964, 16.1108, 17.3562, 0, 0
10144, 0.00000, 18.3838, 21.1941, 16.1602, 23.5517, 16.77, 15.6973, 0, 0
10144, 1800.00000, 24.7705, 29.0563, 17.7845, 18.5053, 25.2375, 10.684, 0, 0
10145, 0.00000, 28.3795, 29.7198, 17.4886, 19.9101, 27.7421, 5.98352, 0, 0
10145, 1800.00000, 37.0369, 25.2741, 21.7239, 26.101, 31.9607, 1.00487, 0, 0
10146, 0.00000, 39.8998, 23.5029, 26.5263, 23.7884, 35.0817, 4.29099, 0, 0
10146, 1800.00000, 31.5558, 20.9738, 25.985, 20.6166, 29.3364, 11.3282, 0, 0
10147, 0.00000, 31.9542, 24.0041, 25.6103, 17.5601, 31.993, 11.2019, 0, 0
10147, 1800.00000, 29.928, 23.0886, 26.8467, 14.9048, 31.9273, 14.3879, 0, 0
10148, 0.00000, 28.8845, 21.1832, 26.5014, 16.2969, 29.7827, 14.8516, 0, 0
10148, 1800.00000, 29.0407, 21.6758, 24.7339, 17.4734, 28.8158, 12.2803, 0, 0
10149, 0.00000, 29.6418, 21.4741, 22.5123, 22.4313, 26.4526, 8.36599, 0, 0
10149, 1800.00000, 31.0455, 12.0618, 25.7341, 29.2779, 21.3121, 7.27323, 0, 0
10150, 0.00000, 23.7708, 19.7581, 18.0778, 24.3793, 20.0998, 7.53044, 0, 0
10150, 1800.00000, 18.2291, 21.7762, 14.603, 21.5972, 16.7615, 10.8861, 0, 0
10151, 0.00000, 19.6297, 24.8859, 14.6534, 20.2892, 18.8012, 9.6379, 0, 0
10151, 1800.00000, 14.1992, 23.6109, 14.5202, 12.2379, 16.753, 18.8053, 0, 0
10152, 0.00000, 10.3223, 19.8905, 12.7219, 10.8323, 13.2075, 23.9673, 0, 0
10152, 1800.00000, 8.84416, 15.5141, 11.14, 13.5733, 10.4686, 25.3855, 0, 0
10153, 0.00000, 10.0586, 11.1464, 10.1911, 24.6923, 7.98792, 18.8051, 0, 0
10153, 1800.00000, 9.28322, 9.39676, 8.57362, 30.8988, 5.92653, 13.673, 0, 0
10154, 0.00000, 9.30417, 11.6995, 8.01856, 31.8248, 6.03104, 10.2128, 0, 0
10154, 1800.00000, 10.0203, 15.0422, 8.07763, 30.9203, 7.03401, 8.15413, 0, 0
10155, 0.00000, 8.9999, 14.3504, 7.80373, 28.169, 6.68284, 11.7879, 0, 0
10155, 1800.00000, 8.49497, 13.6627, 7.39561, 28.8313, 6.14539, 11.734, 0, 0
10156, 0.00000, 8.47241, 14.3905, 8.00478, 24.2923, 6.99001, 15.8721, 0, 0
10156, 1800.00000, 7.78248, 12.5621, 7.13384, 27.6761, 5.72694, 14.1177, 0, 0
10157, 0.00000, 7.31685, 15.5824, 6.28733, 27.0597, 5.66909, 11.7936, 0, 0
10157, 1800.00000, 8.48989, 14.3872, 9.32949, 18.6445, 8.3631, 21.6128, 0, 0
10158, 0.00000, 11.2846, 20.1146, 8.3442, 27.7369, 9.05846, 6.9851, 0, 0
10158, 1800.00000, 13.6701, 27.0365, 7.76131, 27.6685, 11.7948, 1.52895, 0, 0
10159, 0.00000, 19.3574, 33.9787, 9.39213, 20.4892, 18.9734, 2.29901, 0, 0
10159, 1800.00000, 13.7873, 32.8723, 7.62989, 31.2112, 12.1886, 6.30616, 0, 0
10160, 0.00000, 13.2138, 36.0514, 6.93105, 38.8498, 11.1147, 7.66662, 0, 0
10160, 1800.00000, 8.52446, 48.7986, 5.19104, 45.4278, 7.74372, 25.6087, 0, 0
10161, 0.00000, 3.97246, 108.696, 5.84583, 18.9454, 9.48727, 66.7745, 0, 0
10161, 1800.00000, 7.10656, 136.326, 2.71821, 98.0387, 7.96385, 96.0516, 0, 0
10162, 0.00000, 7.13951, 150.896, 3.95, 127.077, 7.77616, 121.218, 0, 0
10162, 1800.00000, 7.61755, 164.832, 3.28882, 105.259, 9.66957, 122.036, 0, 0
10163, 0.00000, 2.89692, 128.264, 5.04371, 86.8705, 6.29286, 120.059, 0, 0
10163, 1800.00000, 6.18472, 164.168, 5.41732, 125.329, 8.82444, 141.519, 0, 0
10164, 0.00000, 11.8679, 170.883, 5.76052, 159.012, 11.4613, 139.4, 0, 0
10164, 1800.00000, 9.45412, 160.346, 3.42003, 155.542, 8.57261, 121.488, 0, 0
10165, 0.00000, 12.665, 162.835, 6.00549, 176.234, 9.58473, 129.882, 0, 0
10165, 1800.00000, 11.6815, 157.048, 7.39588, 172.724, 8.21596, 135.987, 0, 0
10166, 0.00000, 12.9875, 151.579, 8.46255, -179.705, 7.23993, 128.899, 0, 0
10166, 1800.00000, 13.2625, 160.058, 9.11276, 175.607, 9.29144, 143.398, 0, 0
10167, 0.00000, 11.8065, 144.071, 7.17664, -177.641, 5.78463, 111.342, 0, 0
10167, 1800.00000, 10.1543, 100.303, 7.05004, 166.727, 3.24991, 26.2552, 0, 0
10168, 0.00000, 9.12327, 63.905, 3.30756, 94.9895, 6.43304, 18.2932, 0, 0
10168, 1800.00000, 13.6457, 36.2395, 9.22187, 23.2239, 14.0641, 15.0635, 0, 0
10169, 0.00000, 14.9054, 21.4896, 13.9133, 19.2978, 14.909, 17.1217, 0, 0
10169, 1800.00000, 19.7369, 20.3462, 17.5565, 20.4331, 18.721, 14.5915, 0, 0
10170, 0.00000, 28.9749, 25.6636, 20.2612, 21.4513, 27.2054, 7.77874, 0, 0
