hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
16850, 1800.00000, 6.98841, 18.1976, 7.04567, 17.7727, 7.06219, 18.3866, 0, 0
16851, 0.00000, 6.64783, 18.2136, 8.29692, 6.86863, 8.81585, 21.2784, 0, 0
16851, 1800.00000, 8.78628, 12.6309, 10.6906, 10.694, 10.1527, 20.9198, 0, 0
16852, 0.00000, 9.69465, 8.68542, 11.7861, 12.4332, 10.2916, 20.8916, 0, 0
16852, 1800.00000, 9.88487, 8.8694, 10.5911, 19.6609, 8.54963, 18.5844, 0, 0
16853, 0.00000, 9.80869, 8.79685, 10.3505, 20.7268, 8.22616, 18.2229, 0, 0
16853, 1800.00000, 9.14125, 18.0906, 9.14976, 18.2585, 9.1223, 18.221, 0, 0
16854, 0.00000, 11.9979, 18.2395, 12.0027, 18.2144, 12.0049, 18.2466, 0, 0
16854, 1800.00000, 13.282, 18.2214, 13.282, 18.2214, 13.282, 18.2214, 0, 0
16855, 0.00000, 15.0317, 18.2206, 15.0317, 18.2206, 15.0317, 18.2206, 0, 0
16855, 1800.00000, 15.8489, 18.3706, 15.923, 18.341, 15.8931, 18.587, 0, 0
16856, 0.00000, 16.208, 19.5255, 16.5714, 19.1748, 16.479, 20.4432, 0, 0
16856, 1800.00000, 16.5672, 20.9145, 17.6606, 19.326, 17.5465, 23.1895, 0, 0
16857, 0.00000, 13.7677, 22.2056, 15.0579, 19.9222, 14.9464, 25.3023, 0, 0
16857, 1800.00000, 10.3074, 24.7706, 11.9578, 21.4871, 11.763, 29.9912, 0, 0
16858, 0.00000, 9.08538, 25.3254, 11.0379, 23.7531, 10.434, 33.795, 0, 0
16858, 1800.00000, 7.06004, 33.5106, 9.48442, 24.6991, 9.55808, 41.1872, 0, 0
16859, 0.00000, 5.66211, 35.0132, 8.21338, 26.6281, 8.07669, 45.9709, 0, 0
16859, 1800.00000, 5.46127, 36.1023, 9.30025, 15.6924, 9.96657, 43.0059, 0, 0
16860, 0.00000, 7.53198, 31.577, 10.6181, 13.2539, 11.7053, 34.2079, 0, 0
16860, 1800.00000, 8.12256, 26.6102, 13.2767, 7.76003, 14.1547, 33.5172, 0, 0
16861, 0.00000, 8.66862, 29.7337, 11.4781, 12.1899, 12.801, 30.8092, 0, 0
16861, 1800.00000, 10.5604, 26.1093, 10.1077, 24.5818, 10.579, 23.2359, 0, 0
16862, 0.00000, 13.7265, 16.3285, 14.2087, 22.3322, 12.6893, 21.279, 0, 0
16862, 1800.00000, 11.4938, 13.4543, 13.1657, 22.2923, 10.7537, 25.9487, 0, 0
16863, 0.00000, 14.8821, 11.1327, 15.9766, 21.7121, 12.939, 20.8475, 0, 0
16863, 1800.00000, 18.3521, 14.7679, 17.7124, 18.5254, 17.0098, 14.7498, 0, 0
16864, 0.00000, 18.6331, 18.661, 17.8637, 14.1314, 19.494, 14.4755, 0, 0
16864, 1800.00000, 17.8924, 20.1216, 15.7499, 18.2787, 17.3875, 13.1234, 0, 0
16865, 0.00000, 20.0427, 19.405, 18.3353, 18.073, 19.6312, 14.442, 0, 0
16865, 1800.00000, 25.8658, 18.2902, 27.4473, 14.7024, 28.1155, 19.2333, 0, 0
16866, 0.00000, 35.8805, 19.5309, 34.173, 15.3766, 37.2314, 15.2113, 0, 0
16866, 1800.00000, 32.2298, 19.6058, 30.1176, 15.936, 32.938, 14.6335, 0, 0
16867, 0.00000, 28.497, 19.2754, 26.2752, 18.2451, 27.8814, 14.8153, 0, 0
16867, 1800.00000, 25.6989, 19.3727, 23.4917, 18.2514, 25.0868, 14.4586, 0, 0
16868, 0.00000, 26.3457, 19.3543, 24.1378, 18.2594, 25.7326, 14.5607, 0, 0
16868, 1800.00000, 26.4072, 19.3378, 24.1988, 18.2581, 25.7889, 14.5598, 0, 0
16869, 0.00000, 25.3333, 19.3901, 23.1263, 18.2539, 24.7216, 14.4049, 0, 0
16869, 1800.00000, 22.4301, 19.5124, 20.239, 18.2705, 21.8187, 13.9254, 0, 0
16870, 0.00000, 19.8518, 19.65, 17.6693, 18.2437, 19.2525, 13.3449, 0, 0
16870, 1800.00000, 18.3599, 19.7419, 16.1886, 18.2437, 17.7649, 12.9549, 0, 0
16871, 0.00000, 17.8341, 19.7833, 15.6595, 18.2336, 17.2417, 12.779, 0, 0
16871, 1800.00000, 19.1394, 19.6823, 16.9659, 18.2314, 18.5443, 13.166, 0, 0
16872, 0.00000, 16.4207, 19.8966, 14.2511, 18.2245, 15.8342, 12.2954, 0, 0
16872, 1800.00000, 14.6708, 20.0747, 12.507, 18.2189, 14.0932, 11.5707, 0, 0
16873, 0.00000, 11.2455, 20.6011, 9.10672, 18.2063, 10.7014, 9.55208, 0, 0
16873, 1800.00000, 10.4097, 20.7655, 8.26238, 18.2135, 9.86748, 8.76246, 0, 0
16874, 0.00000, 11.0047, 14.6454, 9.32117, 20.2832, 9.40669, 8.30286, 0, 0
16874, 1800.00000, 11.4948, 12.3131, 9.97829, 20.9939, 9.40025, 8.29481, 0, 0
16875, 0.00000, 12.1036, 12.6025, 10.5933, 20.8442, 10.0014, 8.91792, 0, 0
16875, 1800.00000, 11.1245, 15.0943, 9.41793, 20.1201, 9.60319, 8.53555, 0, 0
16876, 0.00000, 9.96558, 20.8721, 7.81516, 18.2527, 9.42234, 8.31002, 0, 0
16876, 1800.00000, 10.0113, 20.8613, 7.86599, 18.2161, 9.47405, 8.37672, 0, 0
16877, 0.00000, 8.92769, 20.1897, 7.49659, 18.215, 8.54542, 10.9425, 0, 0
16877, 1800.00000, 8.94667, 18.2181, 8.94553, 18.2154, 8.94647, 18.2104, 0, 0
16878, 0.00000, 9.99338, 18.2151, 9.99338, 18.2151, 9.99338, 18.2151, 0, 0
16878, 1800.00000, 10.4277, 18.2354, 10.4325, 18.2068, 10.4346, 18.2442, 0, 0
16879, 0.00000, 11.1963, 18.2138, 11.1963, 18.2138, 11.1963, 18.2138, 0, 0
16879, 1800.00000, 11.6311, 18.2251, 11.643, 18.2067, 11.6403, 18.2667, 0, 0
16880, 0.00000, 13.8278, 18.2331, 13.8549, 18.2859, 13.8303, 18.3571, 0, 0
16880, 1800.00000, 13.9841, 18.6515, 14.1036, 18.7236, 14.0288, 19.1105, 0, 0
16881, 0.00000, 13.8808, 19.3624, 14.1831, 18.7424, 14.1652, 20.1081, 0, 0
16881, 1800.00000, 15.0931, 19.9515, 15.4751, 18.6712, 15.5817, 20.5196, 0, 0
16882, 0.00000, 18.6675, 20.232, 19.0436, 18.9045, 19.2344, 20.531, 0, 0
16882, 1800.00000, 21.9347, 20.3529, 22.4864, 18.5785, 22.8067, 20.6537, 0, 0
16883, 0.00000, 19.6844, 19.9239, 20.5309, 18.6381, 20.5084, 21.3167, 0, 0
16883, 1800.00000, 19.0424, 20.0734, 20.0242, 18.9103, 19.8918, 21.9283, 0, 0
16884, 0.00000, 19.1199, 20.0115, 20.6728, 19.5898, 20.0655, 23.6391, 0, 0
16884, 1800.00000, 21.3384, 20.1051, 22.5187, 19.4902, 22.1533, 22.4364, 0, 0
16885, 0.00000, 20.737, 20.4093, 21.4004, 19.4112, 21.3919, 21.4418, 0, 0
16885, 1800.00000, 17.0394, 20.8827, 17.6113, 19.2847, 17.7477, 21.6692, 0, 0
16886, 0.00000, 14.3443, 20.984, 15.0805, 19.4141, 15.0723, 22.6044, 0, 0
16886, 1800.00000, 15.4713, 21.2739, 14.1374, 19.4086, 15.2639, 16.0365, 0, 0
16887, 0.00000, 23.1707, 17.7512, 19.3985, 21.1923, 20.4473, 10.1151, 0, 0
16887, 1800.00000, 24.4927, 18.4115, 19.7454, 20.616, 21.7875, 8.50485, 0, 0
16888, 0.00000, 22.6526, 21.7403, 18.3434, 19.1055, 21.6309, 10.6069, 0, 0
16888, 1800.00000, 27.9033, 20.8051, 23.3372, 18.5898, 26.7688, 11.2817, 0, 0
16889, 0.00000, 30.6284, 20.253, 26.1118, 18.2781, 29.4773, 11.7, 0, 0
16889, 1800.00000, 36.1975, 19.7394, 31.6845, 18.3503, 34.8788, 12.6398, 0, 0
16890, 0.00000, 40.0709, 17.4335, 36.361, 19.0503, 37.4317, 13.2719, 0, 0
16890, 1800.00000, 37.479, 17.5386, 35.5076, 18.7678, 35.8613, 15.4054, 0, 0
16891, 0.00000, 41.5181, 20.6801, 35.5424, 16.4767, 41.2777, 11.5053, 0, 0
16891, 1800.00000, 38.002, 20.8369, 32.7184, 15.2182, 38.5861, 11.39, 0, 0
16892, 0.00000, 36.6694, 18.8433, 31.2378, 16.0003, 35.7171, 9.94279, 0, 0
16892, 1800.00000, 35.8425, 21.0213, 29.4205, 16.9442, 35.0608, 10.022, 0, 0
16893, 0.00000, 32.1418, 21.2419, 25.1411, 18.2728, 30.5218, 8.44992, 0, 0
16893, 1800.00000, 27.721, 20.0515, 22.765, 18.5064, 26.1884, 9.9031, 0, 0
16894, 0.00000, 24.7927, 16.8854, 20.9196, 19.5979, 22.1829, 9.42015, 0, 0
16894, 1800.00000, 23.5495, 16.5909, 20.0217, 19.6535, 21.0069, 9.62697, 0, 0
16895, 0.00000, 18.1963, 14.0602, 17.4298, 19.8229, 16.2564, 14.5425, 0, 0
16895, 1800.00000, 17.888, 12.9612, 18.4825, 19.7319, 16.3032, 18.2268, 0, 0
16896, 0.00000, 14.6609, 11.8146, 15.2554, 20.013, 13.0796, 18.2695, 0, 0
16896, 1800.00000, 12.7346, 12.7428, 13.1837, 19.7457, 11.5716, 18.2438, 0, 0
16897, 0.00000, 12.0977, 18.2422, 12.0908, 18.2349, 12.0956, 18.2101, 0, 0
16897, 1800.00000, 9.96435, 18.2149, 9.96434, 18.2148, 9.96435, 18.2148, 0, 0
16898, 0.00000, 8.28563, 18.2113, 8.28563, 18.2113, 8.28563, 18.2113, 0, 0
16898, 1800.00000, 7.81392, 18.2107, 7.81392, 18.2107, 7.81392, 18.2107, 0, 0
16899, 0.00000, 8.4623, 18.2013, 8.46925, 18.2115, 8.46445, 18.2472, 0, 0
16899, 1800.00000, 7.8493, 18.2001, 7.85612, 18.2107, 7.85146, 18.2486, 0, 0
16900, 0.00000, 7.96779, 18.21, 7.96779, 18.21, 7.96779, 18.21, 0, 0
16900, 1800.00000, 8.36159, 18.2123, 8.36159, 18.2123, 8.36159, 18.2123, 0, 0
16901, 0.00000, 8.41949, 18.2136, 8.41949, 18.2136, 8.41949, 18.2136, 0, 0
16901, 1800.00000, 9.58629, 18.217, 9.58629, 18.217, 9.58629, 18.217, 0, 0
16902, 0.00000, 11.1281, 18.2161, 11.1281, 18.2161, 11.1281, 18.2161, 0, 0
16902, 1800.00000, 13.0438, 18.2246, 13.0438, 18.2246, 13.0438, 18.2246, 0, 0
16903, 0.00000, 19.2743, 18.2256, 19.2815, 18.2306, 19.2764, 18.2467, 0, 0
16903, 1800.00000, 20.1681, 18.2812, 20.3711, 18.3628, 20.2451, 18.8204, 0, 0
16904, 0.00000, 19.7528, 19.368, 19.9749, 19.2444, 19.9015, 19.8601, 0, 0
16904, 1800.00000, 13.1386, 24.9847, 14.4995, 22.1455, 14.4526, 28.1753, 0, 0
16905, 0.00000, 5.66657, 43.9759, 7.42854, 28.8759, 8.10067, 46.3564, 0, 0
16905, 1800.00000, 3.14279, 109.436, 4.20716, 44.3615, 6.53864, 81.2073, 0, 0
16906, 0.00000, 7.65863, 163.806, 3.02852, 133.076, 8.26862, 125.281, 0, 0
16906, 1800.00000, 9.24419, 165.351, 4.29347, 156.346, 8.68291, 132.829, 0, 0
16907, 0.00000, 12.8186, 169.775, 7.58631, 171.197, 10.9713, 145.912, 0, 0
16907, 1800.00000, 13.3681, 169.651, 6.26521, 178.978, 10.568, 136.916, 0, 0
16908, 0.00000, 13.0462, 166.472, 4.78493, -177.017, 10.1199, 125.429, 0, 0
16908, 1800.00000, 18.312, 171.19, 12.0406, -178.969, 14.0558, 152.272, 0, 0
16909, 0.00000, 15.0249, 170.415, 7.09122, -176.672, 11.4362, 137.386, 0, 0
16909, 1800.00000, 10.6877, 173.793, 3.75321, 160.062, 10.2827, 134.29, 0, 0
16910, 0.00000, 2.72111, 156.007, 3.98009, 59.6359, 6.56316, 110.083, 0, 0
16910, 1800.00000, 3.85021, 10.0443, 8.0463, 35.6323, 5.33431, 71.5817, 0, 0
16911, 0.00000, 5.1946, -13.9241, 11.0265, 28.9192, 6.25543, 74.7754, 0, 0
16911, 1800.00000, 12.3768, 3.7843, 16.0075, 20.8953, 10.9135, 30.4117, 0, 0
16912, 0.00000, 11.4951, 23.172, 11.4635, 16.4228, 12.629, 19.672, 0, 0
16912, 1800.00000, 20.1117, 17.7156, 21.8804, 4.40117, 25.1028, 14.2815, 0, 0
16913, 0.00000, 24.8468, 13.377, 29.7895, 3.7798, 31.4268, 15.9865, 0, 0
16913, 1800.00000, 32.4174, 16.7157, 32.2858, 4.73345, 38.0153, 10.5351, 0, 0
16914, 0.00000, 38.8704, 18.9755, 34.1446, 8.43365, 42.3436, 8.43789, 0, 0
16914, 1800.00000, 41.3877, 19.5281, 34.5964, 11.5934, 42.8402, 7.96682, 0, 0
16915, 0.00000, 39.132, 18.5171, 34.7505, 9.75798, 41.8814, 9.15031, 0, 0
16915, 1800.00000, 36.5135, 17.0793, 31.4933, 13.7863, 35.9484, 8.58326, 0, 0
16916, 0.00000, 32.851, 16.2227, 29.6674, 14.4114, 32.234, 10.4431, 0, 0
16916, 1800.00000, 30.8856, 20.1473, 26.0849, 14.833, 31.0147, 9.97792, 0, 0
16917, 0.00000, 30.0739, 20.9754, 25.6274, 14.252, 30.8622, 10.6768, 0, 0
16917, 1800.00000, 28.1353, 20.1582, 27.3037, 10.9902, 31.4717, 14.3073, 0, 0
16918, 0.00000, 26.5794, 14.9008, 26.5889, 12.4959, 27.5433, 13.7102, 0, 0
16918, 1800.00000, 25.9232, 13.5475, 26.1377, 12.6981, 26.3637, 13.5235, 0, 0
16919, 0.00000, 20.2131, 20.3621, 21.3544, 4.62998, 25.5234, 14.498, 0, 0
16919, 1800.00000, 15.6349, 20.4458, 18.2578, 2.19365, 21.4758, 16.7393, 0, 0
16920, 0.00000, 13.3363, 20.1892, 16.6369, 0.664803, 19.3302, 17.9538, 0, 0
16920, 1800.00000, 14.084, 21.5114, 15.8659, -0.20816, 19.6337, 14.568, 0, 0
16921, 0.00000, 13.1195, 21.1602, 15.4903, -0.62544, 18.8083, 15.7173, 0, 0
16921, 1800.00000, 10.5868, 20.6721, 13.9666, -2.67279, 16.5124, 17.7791, 0, 0
16922, 0.00000, 8.98779, 21.0862, 11.4157, -2.95012, 13.7718, 16.5808, 0, 0
16922, 1800.00000, 9.93168, 14.2809, 11.6702, 3.4579, 12.5945, 15.3231, 0, 0
16923, 0.00000, 10.9283, 12.0768, 12.771, 5.3803, 13.1162, 15.4649, 0, 0
16923, 1800.00000, 13.1545, 6.33813, 15.2899, 9.22809, 13.7232, 15.6463, 0, 0
16924, 0.00000, 11.7659, 2.35047, 15.6296, 9.53897, 12.6625, 21.82, 0, 0
16924, 1800.00000, 10.9759, 0.912428, 15.0386, 9.20113, 11.9167, 22.9387, 0, 0
16925, 0.00000, 10.4511, 0.105143, 13.4864, 12.2402, 10.0977, 22.1392, 0, 0
16925, 1800.00000, 11.1954, 1.26013, 13.5849, 15.2691, 9.92691, 21.089, 0, 0
16926, 0.00000, 12.6671, 3.2458, 15.107, 15.5861, 11.4405, 20.688, 0, 0
16926, 1800.00000, 15.4925, 9.31482, 17.8439, 15.1614, 15.3163, 20.1087, 0, 0
16927, 0.00000, 24.2757, 14.3012, 26.5494, 15.6224, 24.9784, 19.5213, 0, 0
16927, 1800.00000, 30.2201, 15.5481, 32.7554, 16.3026, 31.2005, 19.9843, 0, 0
16928, 0.00000, 28.67, 16.9672, 31.2226, 17.6018, 29.7362, 21.5695, 0, 0
16928, 1800.00000, 23.5489, 22.4439, 25.0137, 21.6483, 24.6022, 24.9927, 0, 0
16929, 0.00000, 10.3962, 32.9451, 12.6137, 27.3915, 12.5931, 38.6855, 0, 0
16929, 1800.00000, 4.48514, 70.9855, 6.08995, 39.3991, 7.66095, 63.5921, 0, 0
16930, 0.00000, 4.91571, 138.282, 3.75433, 74.9718, 7.64838, 102.497, 0, 0
16930, 1800.00000, 10.3578, 170.163, 4.18415, 140.54, 11.1402, 132.215, 0, 0
16931, 0.00000, 10.8882, 175.381, 4.82461, 136.245, 12.5841, 137.621, 0, 0
16931, 1800.00000, 14.9369, 174.735, 7.09274, 167.789, 13.7918, 142.956, 0, 0
16932, 0.00000, 18.5662, 171.508, 9.04462, -174.345, 13.8674, 139.364, 0, 0
16932, 1800.00000, 18.5277, 171.318, 6.78876, -166.592, 13.8055, 128.856, 0, 0
16933, 0.00000, 18.0327, 175.416, 8.54449, -178.54, 14.7152, 143.381, 0, 0
16933, 1800.00000, 10.6212, 170.533, 4.84144, 164.348, 9.72838, 137.6, 0, 0
16934, 0.00000, 4.60258, 156.313, 2.23073, 48.3274, 6.79842, 100.229, 0, 0
16934, 1800.00000, 5.41803, 39.559, 8.40668, 15.0667, 9.55141, 40.7035, 0, 0
16935, 0.00000, 15.7104, 23.1303, 14.7293, 13.5191, 17.3928, 15.6575, 0, 0
16935, 1800.00000, 23.5067, 18.8652, 20.1314, 15.5674, 23.082, 10.0506, 0, 0
16936, 0.00000, 25.3807, 22.0063, 20.0163, 14.4588, 25.6353, 8.18847, 0, 0
16936, 1800.00000, 23.935, 20.2216, 22.5483, 12.4093, 25.9548, 13.7574, 0, 0
16937, 0.00000, 35.1924, 18.558, 34.4489, 9.22567, 39.6098, 12.9817, 0, 0
16937, 1800.00000, 51.3521, 15.9237, 44.5724, 16.6461, 47.8299, 9.19147, 0, 0
16938, 0.00000, 54.5313, 15.5739, 46.3982, 17.4662, 49.5643, 8.25637, 0, 0
16938, 1800.00000, 64.5584, 16.9155, 49.8106, 18.2343, 57.5697, 4.63071, 0, 0
16939, 0.00000, 66.9977, 17.9719, 51.9125, 18.2794, 60.6834, 5.62805, 0, 0
16939, 1800.00000, 52.0686, 15.7607, 43.8712, 18.379, 46.6532, 8.1881, 0, 0
16940, 0.00000, 48.192, 14.469, 42.3675, 18.5092, 42.8241, 9.58788, 0, 0
16940, 1800.00000, 46.2357, 15.3735, 41.2383, 15.51, 43.8792, 9.76426, 0, 0
16941, 0.00000, 45.9762, 14.9086, 41.6375, 15.919, 43.318, 10.404, 0, 0
16941, 1800.00000, 42.1798, 14.56, 37.0928, 15.7233, 39.2064, 8.64199, 0, 0
16942, 0.00000, 34.943, 13.5269, 30.484, 15.0889, 32.1875, 7.35559, 0, 0
16942, 1800.00000, 33.262, 11.1287, 28.2288, 18.2463, 27.7654, 5.34959, 0, 0
16943, 0.00000, 32.6922, 9.52778, 30.2021, 16.4044, 28.2224, 8.45155, 0, 0
16943, 1800.00000, 22.798, 12.3578, 20.6267, 16.1893, 20.5375, 8.92251, 0, 0
16944, 0.00000, 17.6868, 16.2538, 15.4616, 13.8853, 17.2719, 8.73278, 0, 0
16944, 1800.00000, 15.1082, 20.7831, 12.415, 11.1044, 15.88, 7.92609, 0, 0
16945, 0.00000, 13.8284, 22.3318, 10.9493, 9.69236, 14.8596, 7.01269, 0, 0
16945, 1800.00000, 14.4949, 23.9672, 9.50986, 8.40083, 15.2299, 1.16627, 0, 0
16946, 0.00000, 13.224, 23.9837, 8.75799, 7.56761, 14.0452, 1.28362, 0, 0
16946, 1800.00000, 11.4179, 23.0005, 8.67889, 7.46955, 12.4983, 5.24167, 0, 0
16947, 0.00000, 11.5457, 22.9216, 8.43106, 9.59697, 12.1888, 4.41411, 0, 0
16947, 1800.00000, 11.9729, 22.5159, 7.84168, 18.2176, 11.1122, 2.00338, 0, 0
16948, 0.00000, 10.0512, 20.8579, 7.90334, 18.2181, 9.51315, 8.409, 0, 0
16948, 1800.00000, 10.1083, 20.8427, 7.96112, 18.2193, 9.56954, 8.47066, 0, 0
16949, 0.00000, 10.815, 20.6828, 8.66539, 18.2213, 10.2677, 9.13135, 0, 0
16949, 1800.00000, 11.3909, 20.5683, 9.23877, 18.2225, 10.8377, 9.60456, 0, 0
16950, 0.00000, 11.5241, 20.5435, 9.37077, 18.2212, 10.9695, 9.70389, 0, 0
16950, 1800.00000, 14.1621, 20.1474, 11.9984, 18.2291, 13.587, 11.3312, 0, 0
16951, 0.00000, 23.2937, 19.4637, 21.0848, 18.2272, 22.6859, 14.0302, 0, 0
16951, 1800.00000, 25.8191, 19.123, 24.0953, 18.2467, 25.3336, 15.3151, 0, 0
16952, 0.00000, 22.1639, 18.8279, 22.7488, 18.4582, 22.5862, 19.9269, 0, 0
16952, 1800.00000, 17.7605, 19.9257, 19.2304, 19.9037, 18.5434, 23.8549, 0, 0
16953, 0.00000, 13.0054, 24.7996, 14.4432, 20.5131, 14.6521, 27.4222, 0, 0
16953, 1800.00000, 7.87083, 28.4077, 10.5019, 23.1924, 10.1438, 38.425, 0, 0
16954, 0.00000, 6.6844, 37.0599, 9.22099, 22.7787, 9.81142, 41.8132, 0, 0
16954, 1800.00000, 2.79847, 91.0352, 6.51909, 30.2933, 8.30312, 73.4698, 0, 0
16955, 0.00000, 1.96956, 102.126, 5.52579, 35.8541, 6.87541, 82.5152, 0, 0
16955, 1800.00000, 3.60698, 94.9463, 6.5731, 36.1121, 8.89026, 75.3081, 0, 0
16956, 0.00000, 4.18232, 129.243, 6.68015, 42.064, 10.4401, 89.5396, 0, 0
16956, 1800.00000, 3.29341, 136.948, 7.3194, 33.7468, 10.5118, 88.5686, 0, 0
16957, 0.00000, 3.91266, 60.4307, 10.8063, 18.7229, 12.2111, 60.4613, 0, 0
16957, 1800.00000, 5.99526, 23.499, 12.3068, 22.3345, 10.7779, 53.2048, 0, 0
16958, 0.00000, 8.33582, 25.853, 12.1346, 27.4859, 10.5162, 45.0658, 0, 0
16958, 1800.00000, 6.74435, 39.5221, 8.70215, 23.9815, 9.58454, 41.0429, 0, 0
16959, 0.00000, 8.0076, 18.3178, 11.5955, 27.2605, 9.04636, 43.7776, 0, 0
16959, 1800.00000, 20.0067, 13.4334, 19.2976, 23.5026, 16.6057, 16.2641, 0, 0
16960, 0.00000, 23.3084, 13.4437, 22.0575, 22.3597, 19.5987, 14.6136, 0, 0
16960, 1800.00000, 29.2022, 8.09062, 29.477, 20.2318, 23.8091, 14.7993, 0, 0
16961, 0.00000, 36.1787, 6.08945, 36.3405, 19.3612, 28.7707, 13.0673, 0, 0
16961, 1800.00000, 43.2107, 12.7572, 41.5258, 14.0177, 41.5918, 11.3644, 0, 0
16962, 0.00000, 45.4529, 16.9386, 38.6559, 15.0654, 43.6523, 8.30206, 0, 0
16962, 1800.00000, 50.4958, 19.493, 38.5696, 12.971, 49.8938, 4.64877, 0, 0
16963, 0.00000, 49.3766, 20.555, 41.1179, 10.8327, 52.1862, 8.18061, 0, 0
16963, 1800.00000, 47.2995, 18.0427, 39.5752, 17.3574, 44.4166, 9.04319, 0, 0
16964, 0.00000, 48.4548, 15.221, 41.5088, 17.4725, 43.8947, 8.36924, 0, 0
16964, 1800.00000, 39.2619, 11.3297, 38.2206, 17.4504, 35.1255, 12.893, 0, 0
16965, 0.00000, 38.6418, 9.35739, 39.5742, 16.8115, 34.6375, 14.4957, 0, 0
16965, 1800.00000, 39.1369, 11.6433, 35.4837, 18.5553, 33.5237, 9.51595, 0, 0
16966, 0.00000, 32.9901, 16.0432, 26.4653, 17.0477, 29.8377, 5.55621, 0, 0
16966, 1800.00000, 26.1213, 15.0518, 24.1245, 16.1398, 24.7743, 11.5681, 0, 0
16967, 0.00000, 24.2017, 13.4014, 22.9732, 16.3708, 22.5503, 12.1449, 0, 0
16967, 1800.00000, 19.1528, 13.7758, 19.2904, 15.1328, 18.8266, 14.8218, 0, 0
16968, 0.00000, 16.7395, 15.0226, 15.6317, 14.073, 16.4464, 11.2157, 0, 0
16968, 1800.00000, 16.666, 15.8104, 14.5464, 13.759, 16.1922, 8.33603, 0, 0
16969, 0.00000, 17.0804, 13.8245, 15.1561, 14.6268, 16.0127, 8.22363, 0, 0
16969, 1800.00000, 16.6857, 10.082, 15.0577, 15.7871, 14.5592, 7.2273, 0, 0
16970, 0.00000, 14.5591, 8.89028, 12.5643, 17.0175, 12.0009, 4.36083, 0, 0
16970, 1800.00000, 14.8071, 9.04414, 11.7148, 22.9963, 10.7609, 0.689759, 0, 0
16971, 0.00000, 14.288, 8.98621, 11.185, 23.0792, 10.341, -0.00247136, 0, 0
16971, 1800.00000, 12.5589, 14.9645, 8.95597, 21.2836, 10.2358, -0.187848, 0, 0
16972, 0.00000, 12.9015, 15.0604, 9.28879, 21.1835, 10.56, 0.357067, 0, 0
16972, 1800.00000, 11.2302, 12.1569, 9.72687, 21.0275, 9.14657, 8.06867, 0, 0
16973, 0.00000, 11.6559, 12.3604, 10.1689, 20.914, 9.56865, 8.59216, 0, 0
16973, 1800.00000, 11.9292, 11.1561, 11.6819, 20.5955, 10.0867, 14.6144, 0, 0
16974, 0.00000, 10.1411, 17.3372, 10.2034, 18.4742, 9.99714, 18.2181, 0, 0
16974, 1800.00000, 16.582, 18.2237, 16.5889, 18.2291, 16.5841, 18.2473, 0, 0
16975, 0.00000, 20.8969, 18.231, 20.8969, 18.231, 20.8969, 18.231, 0, 0
16975, 1800.00000, 25.7202, 18.2171, 25.9326, 18.3938, 25.7577, 18.7158, 0, 0
16976, 0.00000, 31.2347, 18.6315, 31.7311, 19.065, 31.2786, 19.64, 0, 0
16976, 1800.00000, 20.4443, 20.7011, 21.171, 20.1259, 20.9963, 22.1274, 0, 0
16977, 0.00000, 15.8116, 23.5041, 16.406, 20.6361, 16.8082, 23.7975, 0, 0
16977, 1800.00000, 9.67834, 31.5827, 11.3516, 23.7594, 11.8126, 34.4218, 0, 0
16978, 0.00000, 8.68415, 37.8723, 10.1071, 23.9863, 11.3486, 36.6775, 0, 0
16978, 1800.00000, 4.74919, 58.9557, 6.13665, 29.3518, 7.73201, 51.4669, 0, 0
16979, 0.00000, 4.29202, 77.5143, 5.97581, 33.4206, 8.16008, 62.7583, 0, 0
16979, 1800.00000, 6.47315, 145.908, 2.18798, 94.8087, 7.53995, 101.605, 0, 0
16980, 0.00000, 7.70499, 134.278, 2.51028, 125.109, 7.20334, 93.2661, 0, 0
16980, 1800.00000, 7.21376, 119.021, 1.59164, 50.2006, 8.30279, 67.5907, 0, 0
16981, 0.00000, 7.84845, 115.579, 1.68973, -14.4113, 9.51524, 53.7922, 0, 0
16981, 1800.00000, 7.69015, 126.666, 3.65782, -15.526, 11.159, 59.5391, 0, 0
16982, 0.00000, 8.48701, 134.875, 3.53769, -32.6012, 11.1827, 61.3776, 0, 0
16982, 1800.00000, 6.0817, 126.58, 1.75018, 70.1129, 7.0367, 79.4305, 0, 0
16983, 0.00000, 5.38761, 88.9219, 2.85547, 49.947, 6.47839, 54.7156, 0, 0
16983, 1800.00000, 8.37871, 31.3909, 8.66709, 29.2501, 8.80031, 31.9287, 0, 0
16984, 0.00000, 16.9176, 8.31959, 17.7723, 20.6465, 14.0427, 17.6967, 0, 0
16984, 1800.00000, 29.6412, 6.239, 27.2748, 17.9641, 23.3851, 6.82719, 0, 0
16985, 0.00000, 35.5751, 5.56035, 36.5204, 17.6435, 29.2967, 13.3352, 0, 0
16985, 1800.00000, 42.4413, 7.22525, 40.8405, 18.2439, 34.572, 10.357, 0, 0
16986, 0.00000, 53.0907, 11.3682, 44.8883, 20.3694, 42.8697, 5.93538, 0, 0
16986, 1800.00000, 56.339, 15.072, 44.6698, 19.5854, 48.1969, 4.93567, 0, 0
16987, 0.00000, 52.4603, 20.288, 39.3125, 13.9813, 51.4256, 4.71723, 0, 0
