hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
16794, 1800.00000, 31.2279, 26.1762, 20.6776, 22.7213, 28.7544, 6.22085, 0, 0
16795, 0.00000, 32.4494, 16.9557, 23.8743, 33.0027, 22.5538, 4.32995, 0, 0
16795, 1800.00000, 31.0246, 12.3817, 26.174, 32.0875, 20.2406, 9.26207, 0, 0
16796, 0.00000, 30.2719, 16.3072, 26.2359, 25.8126, 24.3911, 12.4597, 0, 0
16796, 1800.00000, 27.4566, 15.727, 21.72, 30.9251, 19.493, 7.54373, 0, 0
16797, 0.00000, 24.8522, 19.9561, 18.2367, 28.371, 19.6858, 6.5378, 0, 0
16797, 1800.00000, 23.3365, 18.4165, 19.2881, 25.1317, 19.4622, 11.0552, 0, 0
16798, 0.00000, 24.3567, 17.7937, 19.9497, 26.3214, 19.6548, 10.4031, 0, 0
16798, 1800.00000, 18.7034, 13.9132, 14.9095, 33.1662, 12.2385, 6.65596, 0, 0
16799, 0.00000, 16.4491, 20.1694, 11.5587, 30.1954, 12.6406, 4.64316, 0, 0
16799, 1800.00000, 13.069, 20.3699, 11.0754, 21.6858, 11.9603, 12.6681, 0, 0
16800, 0.00000, 12.7719, 11.9116, 12.8421, 24.2524, 10.3503, 18.4517, 0, 0
16800, 1800.00000, 12.5738, 11.9477, 12.4029, 25.0434, 9.94326, 17.6058, 0, 0
16801, 0.00000, 12.0458, 10.9327, 12.7005, 23.2609, 10.0193, 20.5394, 0, 0
16801, 1800.00000, 10.8367, 12.0341, 9.6804, 29.5552, 7.51253, 12.5577, 0, 0
16802, 0.00000, 9.33449, 14.4485, 7.70917, 30.4893, 6.55646, 9.18372, 0, 0
16802, 1800.00000, 8.57378, 15.7007, 6.86231, 30.4025, 6.15205, 8.17688, 0, 0
16803, 0.00000, 9.35319, 14.7689, 7.5394, 31.3262, 6.47681, 7.9719, 0, 0
16803, 1800.00000, 9.32648, 14.2822, 7.35169, 33.2647, 6.13097, 6.21896, 0, 0
16804, 0.00000, 10.0979, 14.6892, 7.87899, 33.2542, 6.69198, 5.90796, 0, 0
16804, 1800.00000, 9.15642, 14.9946, 7.56939, 29.6935, 6.60735, 9.54089, 0, 0
16805, 0.00000, 9.31096, 14.0432, 8.11656, 28.3022, 6.86354, 11.952, 0, 0
16805, 1800.00000, 11.1984, 13.4461, 9.17354, 32.2872, 7.41026, 8.05224, 0, 0
16806, 0.00000, 14.6273, 21.8985, 8.83019, 35.4122, 10.6866, -1.25959, 0, 0
16806, 1800.00000, 17.469, 25.8566, 9.10632, 34.9615, 13.7, -3.07405, 0, 0
16807, 0.00000, 20.036, 23.9811, 10.8601, 37.29, 14.8749, -3.89762, 0, 0
16807, 1800.00000, 22.1647, 24.7313, 12.6248, 33.0357, 17.4438, -0.635974, 0, 0
16808, 0.00000, 23.7714, 21.695, 15.8417, 32.571, 17.9914, 3.47973, 0, 0
16808, 1800.00000, 22.1597, 23.8104, 16.4562, 26.7514, 19.1214, 10.071, 0, 0
16809, 0.00000, 15.292, 27.5964, 11.1197, 28.3538, 13.5533, 12.437, 0, 0
16809, 1800.00000, 5.45453, 38.1688, 6.8653, 32.0669, 6.82154, 45.103, 0, 0
16810, 0.00000, 4.70129, 85.9408, 2.38321, 73.6544, 4.57854, 55.6549, 0, 0
16810, 1800.00000, 4.88516, 76.3944, 3.00175, 97.8873, 3.15101, 52.772, 0, 0
16811, 0.00000, 4.8954, 148.489, 2.46864, 129.758, 5.03254, 117.236, 0, 0
16811, 1800.00000, 6.74264, 158.99, 4.87913, 144.893, 7.15691, 139.952, 0, 0
16812, 0.00000, 5.8382, 161.114, 4.45926, 125.677, 7.67344, 136.461, 0, 0
16812, 1800.00000, 4.1498, 163.021, 4.18285, 73.4786, 8.03823, 118.324, 0, 0
16813, 0.00000, 4.46059, 146.006, 2.62449, 101.406, 5.71607, 112.381, 0, 0
16813, 1800.00000, 3.43868, 145.233, 4.2151, 99.3767, 6.12416, 126.698, 0, 0
16814, 0.00000, 2.62936, 151.26, 5.14514, 79.382, 7.17214, 123.558, 0, 0
16814, 1800.00000, 2.93494, 158.193, 3.90821, 90.0685, 6.16793, 128.1, 0, 0
16815, 0.00000, 2.91858, 63.8161, 4.69925, 71.749, 3.70683, 93.3645, 0, 0
16815, 1800.00000, 5.26152, 37.7557, 6.28577, 57.5541, 4.08412, 61.2896, 0, 0
16816, 0.00000, 7.24245, 31.536, 6.30342, 41.6894, 5.77235, 28.1287, 0, 0
16816, 1800.00000, 15.4165, 28.0545, 8.84914, 33.3285, 12.5931, 3.07413, 0, 0
16817, 0.00000, 19.561, 26.6192, 11.2012, 28.794, 16.5865, 1.49359, 0, 0
16817, 1800.00000, 26.4183, 22.9539, 18.0224, 26.9062, 22.1727, 5.37533, 0, 0
16818, 0.00000, 26.8616, 21.654, 20.5654, 24.0155, 23.5311, 9.25825, 0, 0
16818, 1800.00000, 20.9405, 19.3606, 20.219, 18.2244, 20.9422, 17.0888, 0, 0
16819, 0.00000, 28.6274, 12.1703, 25.764, 28.9486, 20.2228, 13.0248, 0, 0
16819, 1800.00000, 25.5948, 16.6679, 22.2563, 25.2189, 20.9958, 12.7118, 0, 0
16820, 0.00000, 24.9629, 20.1981, 21.1491, 21.9308, 22.703, 12.6172, 0, 0
16820, 1800.00000, 21.9711, 18.9847, 19.579, 21.4554, 20.1088, 14.2308, 0, 0
16821, 0.00000, 22.5075, 20.2658, 18.8509, 22.2601, 20.3128, 12.1954, 0, 0
16821, 1800.00000, 19.5857, 20.3067, 17.993, 18.8765, 19.2448, 15.5049, 0, 0
16822, 0.00000, 18.0895, 19.7048, 15.7422, 21.5006, 16.5855, 13.4939, 0, 0
16822, 1800.00000, 17.4394, 17.9334, 13.9635, 27.257, 13.8073, 9.44176, 0, 0
16823, 0.00000, 17.4986, 11.6287, 16.0324, 28.8018, 12.323, 13.8763, 0, 0
16823, 1800.00000, 13.9627, 14.5074, 12.7936, 25.4832, 11.1543, 14.5314, 0, 0
16824, 0.00000, 9.45659, 12.8639, 10.9583, 18.14, 9.47658, 23.6008, 0, 0
16824, 1800.00000, 9.38467, 19.682, 10.2328, 14.1674, 10.6375, 20.7672, 0, 0
16825, 0.00000, 10.7523, 13.1837, 11.561, 20.4618, 9.93425, 21.0149, 0, 0
16825, 1800.00000, 10.4524, 14.6431, 8.69497, 29.8558, 7.47548, 9.70048, 0, 0
16826, 0.00000, 7.94314, 19.5816, 6.49398, 24.0947, 6.84296, 11.0327, 0, 0
16826, 1800.00000, 8.56418, 14.6781, 7.01571, 30.6068, 6.02049, 8.85358, 0, 0
16827, 0.00000, 8.31223, 16.3531, 7.62684, 23.3148, 7.14387, 14.9114, 0, 0
16827, 1800.00000, 8.72144, 16.3198, 6.91736, 29.9392, 6.37931, 8.06339, 0, 0
16828, 0.00000, 9.69578, 17.2251, 7.29446, 31.3416, 6.98435, 5.82362, 0, 0
16828, 1800.00000, 9.43794, 14.8548, 7.28547, 33.5872, 6.23009, 5.35951, 0, 0
16829, 0.00000, 10.0718, 16.1036, 7.47803, 33.9112, 6.76698, 4.05423, 0, 0
16829, 1800.00000, 10.5314, 17.4197, 7.44336, 34.5761, 7.16969, 2.35676, 0, 0
16830, 0.00000, 16.1927, 24.7003, 8.74147, 35.7836, 12.3608, -3.06656, 0, 0
16830, 1800.00000, 18.3735, 26.5264, 9.40101, 34.3408, 14.6454, -2.98527, 0, 0
16831, 0.00000, 20.9431, 26.3138, 11.3126, 31.7697, 17.0936, -1.04788, 0, 0
16831, 1800.00000, 25.1688, 17.8461, 18.3816, 32.197, 18.0302, 4.71356, 0, 0
16832, 0.00000, 21.7767, 18.8825, 16.0522, 33.0059, 15.6691, 6.27757, 0, 0
16832, 1800.00000, 14.7469, 24.0438, 13.6267, 20.5832, 14.9533, 18.6533, 0, 0
16833, 0.00000, 11.1095, 20.281, 9.92671, 37.1225, 7.81709, 20.6215, 0, 0
16833, 1800.00000, 7.51737, 14.7168, 8.77495, 41.5005, 4.81156, 42.6421, 0, 0
16834, 0.00000, 4.22625, 42.9494, 4.74321, 50.5416, 3.98781, 53.4291, 0, 0
16834, 1800.00000, 3.0847, 42.8421, 5.37017, 46.3649, 4.47839, 71.3316, 0, 0
16835, 0.00000, 3.62714, 49.8723, 4.70272, 66.4581, 3.23929, 76.143, 0, 0
16835, 1800.00000, 2.5347, 49.6814, 5.5457, 66.8755, 4.06922, 101.844, 0, 0
16836, 0.00000, 3.87696, 81.1266, 2.49698, 88.4092, 3.08846, 61.1587, 0, 0
16836, 1800.00000, 4.6823, 29.6122, 5.67445, 50.0548, 3.62734, 54.7616, 0, 0
16837, 0.00000, 6.67286, 21.7649, 7.83145, 41.7518, 5.08115, 44.1481, 0, 0
16837, 1800.00000, 7.31929, 12.8969, 8.54599, 42.1174, 4.37482, 43.2236, 0, 0
16838, 0.00000, 8.81218, 12.5405, 9.55474, 34.6099, 6.01165, 30.3064, 0, 0
16838, 1800.00000, 8.35304, 16.2762, 9.00704, 31.4299, 6.65018, 29.0828, 0, 0
16839, 0.00000, 9.84741, 10.8365, 9.81376, 36.418, 5.81911, 23.3363, 0, 0
16839, 1800.00000, 14.027, 19.7435, 10.9929, 31.0716, 10.6787, 10.4016, 0, 0
16840, 0.00000, 16.1293, 16.6741, 16.5986, 20.5548, 15.4008, 20.1616, 0, 0
16840, 1800.00000, 19.5688, 21.5843, 14.6563, 25.798, 16.5971, 8.51295, 0, 0
16841, 0.00000, 20.9896, 24.62, 12.7866, 29.3295, 17.2869, 2.08813, 0, 0
16841, 1800.00000, 31.5764, 22.2755, 21.5592, 28.111, 25.8069, 4.94474, 0, 0
16842, 0.00000, 31.4342, 20.4285, 28.6272, 19.0669, 30.7472, 15.2332, 0, 0
16842, 1800.00000, 29.5222, 14.4249, 36.0036, 15.3541, 32.7755, 24.8142, 0, 0
16843, 0.00000, 25.51, 17.4434, 32.7576, 11.6778, 32.1942, 25.4601, 0, 0
16843, 1800.00000, 26.7375, 12.3646, 31.1894, 18.2996, 26.6196, 23.9254, 0, 0
16844, 0.00000, 28.6199, 15.2615, 28.9315, 20.7851, 26.3453, 18.6398, 0, 0
16844, 1800.00000, 23.8609, 14.8269, 26.1573, 18.3464, 23.7511, 21.4862, 0, 0
16845, 0.00000, 26.3989, 20.7587, 23.5576, 19.36, 25.6261, 14.5774, 0, 0
16845, 1800.00000, 26.5877, 17.0683, 21.8442, 27.2923, 20.8445, 10.2684, 0, 0
16846, 0.00000, 20.491, 17.656, 16.2272, 28.1657, 15.8583, 8.77539, 0, 0
16846, 1800.00000, 19.6214, 22.7907, 12.8666, 29.0778, 15.8756, 3.60452, 0, 0
16847, 0.00000, 16.8691, 20.2513, 12.1837, 28.7098, 13.3239, 6.00827, 0, 0
16847, 1800.00000, 12.9469, 22.4726, 11.4219, 17.7238, 13.1126, 14.4527, 0, 0
16848, 0.00000, 10.4607, 20.0015, 10.0785, 17.5842, 10.6476, 17.0304, 0, 0
16848, 1800.00000, 11.5669, 17.0075, 11.1711, 20.6581, 10.7424, 16.974, 0, 0
16849, 0.00000, 12.0091, 15.2563, 10.1671, 28.1795, 9.01857, 10.9305, 0, 0
16849, 1800.00000, 9.79028, 17.5687, 7.24106, 31.7246, 7.03891, 5.15954, 0, 0
16850, 0.00000, 8.45321, 17.9, 6.59813, 28.4704, 6.51618, 8.19632, 0, 0
16850, 1800.00000, 8.11261, 18.5404, 6.47003, 26.5881, 6.55684, 9.54751, 0, 0
16851, 0.00000, 7.88836, 17.965, 6.1841, 28.1696, 6.12411, 8.44517, 0, 0
16851, 1800.00000, 8.88655, 16.6323, 7.82487, 24.6871, 7.38169, 13.2323, 0, 0
16852, 0.00000, 9.3622, 16.4979, 7.87371, 26.8768, 7.35916, 11.1097, 0, 0
16852, 1800.00000, 10.7156, 12.9516, 8.39411, 35.6517, 6.49754, 4.5225, 0, 0
16853, 0.00000, 10.4781, 10.5471, 8.76808, 35.0889, 6.08539, 7.30701, 0, 0
16853, 1800.00000, 11.3767, 8.75263, 10.0956, 33.93, 6.54314, 10.5955, 0, 0
16854, 0.00000, 15.7188, 16.2543, 11.2262, 35.979, 10.1969, 1.68085, 0, 0
16854, 1800.00000, 17.2655, 21.4535, 10.938, 33.3894, 12.8661, 0.712982, 0, 0
16855, 0.00000, 20.0829, 19.9441, 12.7546, 36.2744, 13.9917, -0.999505, 0, 0
16855, 1800.00000, 18.6219, 17.107, 15.1916, 27.9116, 14.4227, 10.0211, 0, 0
16856, 0.00000, 20.6196, 24.0696, 13.3916, 31.3346, 16.4461, 4.48929, 0, 0
16856, 1800.00000, 19.427, 18.1552, 17.2659, 28.8357, 15.4406, 16.1949, 0, 0
16857, 0.00000, 16.8061, 18.9797, 14.6112, 31.784, 12.7416, 16.3063, 0, 0
16857, 1800.00000, 12.196, 35.5928, 9.15148, 22.235, 12.9842, 18.0569, 0, 0
16858, 0.00000, 11.6452, 30.405, 9.00448, 33.8517, 10.0573, 18.7496, 0, 0
16858, 1800.00000, 8.60779, 28.0211, 9.33476, 35.1228, 8.01842, 36.2353, 0, 0
16859, 0.00000, 6.95502, 35.8827, 7.35497, 34.5154, 7.3102, 37.8969, 0, 0
16859, 1800.00000, 6.91934, 41.9395, 6.49505, 33.0032, 7.59957, 34.8285, 0, 0
16860, 0.00000, 11.0149, 28.074, 8.09346, 45.62, 7.43832, 15.3652, 0, 0
16860, 1800.00000, 10.1892, 23.0666, 9.72811, 35.2985, 8.07673, 26.1978, 0, 0
16861, 0.00000, 8.54995, 29.1649, 8.81695, 31.6599, 8.35729, 32.0199, 0, 0
16861, 1800.00000, 11.2427, 27.3591, 8.42888, 42.2575, 7.98221, 15.804, 0, 0
16862, 0.00000, 14.0467, 25.4969, 10.2544, 32.3894, 11.3851, 11.5976, 0, 0
16862, 1800.00000, 11.8859, 23.725, 9.83776, 28.9525, 10.1589, 16.0222, 0, 0
16863, 0.00000, 13.745, 17.6712, 12.804, 26.1675, 11.5681, 17.7237, 0, 0
16863, 1800.00000, 16.3869, 19.063, 14.0496, 25.0488, 13.981, 13.4887, 0, 0
16864, 0.00000, 17.544, 17.0531, 15.3439, 25.5756, 14.4235, 13.4201, 0, 0
16864, 1800.00000, 16.6904, 19.3766, 15.1225, 20.9424, 15.591, 15.121, 0, 0
16865, 0.00000, 19.4324, 18.3857, 17.774, 21.1974, 17.8697, 15.1163, 0, 0
16865, 1800.00000, 30.0905, 18.1808, 24.1734, 26.7255, 24.168, 9.70669, 0, 0
16866, 0.00000, 40.6195, 18.006, 29.8894, 31.293, 29.6776, 5.25249, 0, 0
16866, 1800.00000, 33.9308, 21.3612, 25.398, 25.325, 28.8924, 8.20726, 0, 0
16867, 0.00000, 32.4299, 20.652, 22.7501, 29.4102, 25.4323, 4.93672, 0, 0
16867, 1800.00000, 28.0151, 15.6674, 22.9389, 29.27, 20.6226, 9.40062, 0, 0
16868, 0.00000, 27.3543, 14.407, 24.543, 26.5626, 21.2118, 13.5427, 0, 0
16868, 1800.00000, 31.4781, 12.608, 24.8258, 35.6194, 18.9653, 4.7094, 0, 0
16869, 0.00000, 28.9024, 20.4698, 19.932, 30.6881, 22.1271, 3.98118, 0, 0
16869, 1800.00000, 23.6147, 19.75, 18.2908, 26.2651, 19.4575, 8.85428, 0, 0
16870, 0.00000, 21.239, 16.5077, 16.8684, 29.662, 15.6795, 8.26738, 0, 0
16870, 1800.00000, 19.3458, 17.134, 15.2817, 29.0356, 14.599, 8.35738, 0, 0
16871, 0.00000, 19.4286, 14.3265, 15.5194, 32.4473, 13.0209, 7.11243, 0, 0
16871, 1800.00000, 20.4416, 11.4765, 17.9457, 31.1188, 13.4556, 11.2952, 0, 0
16872, 0.00000, 16.2994, 12.4158, 14.9757, 27.7081, 11.9617, 14.2039, 0, 0
16872, 1800.00000, 13.7441, 21.2384, 11.3499, 21.4879, 12.6733, 11.9277, 0, 0
16873, 0.00000, 10.7731, 18.2434, 8.42235, 27.9501, 8.43219, 8.47748, 0, 0
16873, 1800.00000, 10.3432, 19.3919, 7.27529, 31.4118, 7.69478, 4.03443, 0, 0
16874, 0.00000, 9.43364, 21.3808, 6.68802, 27.7155, 7.68049, 5.93902, 0, 0
16874, 1800.00000, 9.64351, 18.0022, 7.1463, 30.9305, 7.08686, 5.61587, 0, 0
16875, 0.00000, 10.4362, 17.3054, 7.8159, 31.484, 7.50677, 5.63815, 0, 0
16875, 1800.00000, 10.0236, 17.5623, 7.36406, 32.1293, 7.1512, 4.7805, 0, 0
16876, 0.00000, 9.73747, 17.1865, 7.25333, 31.9708, 6.92478, 5.23778, 0, 0
16876, 1800.00000, 9.74192, 17.4443, 7.27083, 31.4397, 7.02863, 5.55836, 0, 0
16877, 0.00000, 9.08158, 14.0281, 7.50284, 31.0298, 6.25468, 8.9516, 0, 0
16877, 1800.00000, 11.5308, 16.8314, 8.26971, 34.7111, 7.74219, 2.62334, 0, 0
16878, 0.00000, 12.8819, 18.9361, 8.78493, 33.9466, 9.11744, 1.90435, 0, 0
16878, 1800.00000, 12.4204, 18.9074, 9.47426, 28.1308, 9.76062, 7.69073, 0, 0
16879, 0.00000, 13.9982, 22.8081, 9.07848, 29.5383, 11.2464, 3.13923, 0, 0
16879, 1800.00000, 14.3727, 20.0398, 10.1484, 30.1563, 11.0322, 4.77302, 0, 0
16880, 0.00000, 17.694, 20.1664, 11.8856, 32.7274, 13.0413, 2.36931, 0, 0
16880, 1800.00000, 18.0474, 17.8481, 12.9041, 34.7108, 12.3511, 3.49049, 0, 0
16881, 0.00000, 16.7686, 16.8187, 13.7126, 30.4942, 12.3198, 10.4778, 0, 0
16881, 1800.00000, 19.0075, 20.6571, 13.6925, 31.9965, 14.325, 6.55699, 0, 0
16882, 0.00000, 20.8662, 18.9931, 18.4582, 25.3092, 17.8912, 15.2549, 0, 0
16882, 1800.00000, 28.1586, 18.215, 21.0437, 34.3275, 19.5545, 6.54464, 0, 0
16883, 0.00000, 24.2253, 24.0509, 17.0478, 28.2562, 20.3394, 7.95819, 0, 0
16883, 1800.00000, 24.5472, 21.9123, 17.149, 33.0648, 18.5249, 6.14852, 0, 0
16884, 0.00000, 25.3849, 18.227, 19.1927, 36.7514, 16.8294, 7.36358, 0, 0
16884, 1800.00000, 24.8138, 20.8507, 20.7162, 27.1834, 20.8846, 13.9293, 0, 0
16885, 0.00000, 26.0916, 15.4817, 21.4915, 34.3042, 17.2933, 10.4903, 0, 0
16885, 1800.00000, 19.9249, 18.9344, 16.959, 28.6345, 15.9101, 14.0722, 0, 0
16886, 0.00000, 18.0641, 19.4516, 14.0205, 33.2756, 13.1275, 9.90185, 0, 0
16886, 1800.00000, 17.1661, 20.2883, 12.7681, 32.0917, 12.8715, 8.00952, 0, 0
16887, 0.00000, 22.9076, 24.5486, 13.5498, 35.7169, 17.3278, 0.643839, 0, 0
16887, 1800.00000, 23.1128, 23.8714, 14.2288, 33.7424, 17.7638, 1.83963, 0, 0
16888, 0.00000, 23.1792, 13.5148, 18.9395, 35.0103, 14.4653, 8.21861, 0, 0
16888, 1800.00000, 28.6335, 14.3501, 23.5616, 31.6385, 19.6027, 9.06711, 0, 0
16889, 0.00000, 32.0361, 11.0813, 27.9305, 32.004, 20.446, 10.6749, 0, 0
16889, 1800.00000, 38.733, 12.6609, 32.6133, 31.7957, 25.5903, 9.31269, 0, 0
16890, 0.00000, 41.9887, 16.141, 32.9632, 30.7125, 30.1539, 7.40473, 0, 0
16890, 1800.00000, 38.6644, 19.0009, 31.9098, 24.4756, 32.9044, 11.2149, 0, 0
16891, 0.00000, 38.8903, 16.7617, 33.9435, 24.9489, 32.1526, 12.9068, 0, 0
16891, 1800.00000, 33.4147, 19.036, 29.9663, 21.1835, 30.8148, 14.4832, 0, 0
16892, 0.00000, 31.1384, 17.412, 26.9781, 24.4556, 26.1916, 12.7614, 0, 0
16892, 1800.00000, 32.24, 18.0379, 27.7542, 23.9496, 27.5834, 12.6638, 0, 0
16893, 0.00000, 29.2364, 21.047, 22.4053, 24.8074, 25.09, 9.01525, 0, 0
16893, 1800.00000, 25.4674, 20.564, 20.2346, 23.9747, 22.1584, 10.255, 0, 0
16894, 0.00000, 20.9848, 19.07, 17.6575, 23.5778, 18.2358, 12.0262, 0, 0
16894, 1800.00000, 19.5324, 19.1935, 16.9517, 22.1891, 17.5615, 13.267, 0, 0
16895, 0.00000, 16.9901, 12.4355, 16.1706, 26.0982, 13.0722, 15.9803, 0, 0
16895, 1800.00000, 16.7892, 10.4329, 18.2339, 22.5265, 14.2815, 21.8075, 0, 0
16896, 0.00000, 12.8542, 12.5172, 14.3879, 19.6309, 12.2083, 22.5449, 0, 0
16896, 1800.00000, 11.5974, 13.6729, 12.4202, 20.1612, 10.8375, 20.8131, 0, 0
16897, 0.00000, 12.1914, 12.3782, 13.1908, 20.9643, 11.047, 21.359, 0, 0
16897, 1800.00000, 11.3225, 12.7316, 10.3975, 27.3853, 8.41788, 14.249, 0, 0
16898, 0.00000, 9.98253, 17.4983, 7.71287, 29.5498, 7.48536, 7.43848, 0, 0
16898, 1800.00000, 9.37216, 17.8953, 7.22462, 29.0793, 7.13356, 7.57491, 0, 0
16899, 0.00000, 10.5817, 16.6647, 7.92691, 32.48, 7.38561, 5.11731, 0, 0
16899, 1800.00000, 9.93316, 18.0974, 7.08532, 32.872, 7.05443, 3.60134, 0, 0
16900, 0.00000, 10.1265, 19.0504, 7.01472, 32.8436, 7.31244, 2.89839, 0, 0
16900, 1800.00000, 10.486, 12.8042, 8.51247, 33.6982, 6.62728, 6.9623, 0, 0
16901, 0.00000, 10.6348, 17.3122, 7.74142, 33.0228, 7.43005, 4.02259, 0, 0
16901, 1800.00000, 11.8227, 20.0352, 8.35705, 30.0771, 9.08564, 4.82039, 0, 0
16902, 0.00000, 14.4956, 23.9941, 8.54755, 32.1697, 11.409, 0.0952174, 0, 0
16902, 1800.00000, 17.4287, 27.8646, 8.79964, 31.6366, 14.5248, -1.88666, 0, 0
16903, 0.00000, 26.7155, 23.1912, 14.7572, 37.9673, 19.4171, -4.11319, 0, 0
16903, 1800.00000, 24.9571, 16.3704, 19.4011, 31.4559, 17.7194, 7.07157, 0, 0
16904, 0.00000, 23.7419, 21.6649, 17.5301, 28.5492, 19.2832, 8.34548, 0, 0
16904, 1800.00000, 13.2792, 29.2385, 13.6534, 20.1481, 15.2733, 25.8428, 0, 0
16905, 0.00000, 7.60916, 39.7951, 6.69217, 43.991, 6.74198, 34.9866, 0, 0
16905, 1800.00000, 3.336, 99.7756, 4.0445, 52.2933, 5.9649, 80.065, 0, 0
16906, 0.00000, 7.98854, 163.589, 2.83899, 137.334, 8.29838, 123.539, 0, 0
16906, 1800.00000, 10.0982, 167.118, 5.29379, 159.185, 9.47422, 138.288, 0, 0
16907, 0.00000, 12.0704, 163.711, 9.14609, 170.468, 9.85729, 151.705, 0, 0
16907, 1800.00000, 12.8485, 163.702, 9.96998, 171.619, 10.3435, 153.174, 0, 0
16908, 0.00000, 11.9374, 151.989, 11.349, 169.318, 8.48982, 156.929, 0, 0
16908, 1800.00000, 17.1873, 169.163, 13.2043, 176.919, 13.8454, 158.065, 0, 0
16909, 0.00000, 13.891, 165.877, 9.63905, 174.545, 10.8842, 149.59, 0, 0
16909, 1800.00000, 11.4768, 164.648, 6.33013, 173.391, 8.98841, 137.938, 0, 0
16910, 0.00000, 5.74662, 131.836, 2.66536, 138.15, 4.68837, 99.0834, 0, 0
16910, 1800.00000, 3.91537, 78.7862, 3.07841, 53.043, 4.79719, 58.5641, 0, 0
16911, 0.00000, 3.62507, 131.717, 2.35188, 44.1931, 5.74826, 84.4031, 0, 0
16911, 1800.00000, 6.55389, 54.6383, 5.41162, 20.2752, 8.80995, 32.389, 0, 0
16912, 0.00000, 9.20346, 21.3637, 9.79862, 27.8266, 8.57499, 28.1547, 0, 0
16912, 1800.00000, 17.2307, 18.9098, 12.6494, 32.847, 12.4344, 6.05318, 0, 0
16913, 0.00000, 19.0499, 16.9561, 16.296, 25.8097, 15.4642, 12.1416, 0, 0
16913, 1800.00000, 19.2662, 19.0238, 19.3486, 17.2794, 19.8137, 18.3538, 0, 0
16914, 0.00000, 24.4268, 16.0411, 25.6043, 18.759, 24.0024, 19.8764, 0, 0
16914, 1800.00000, 30.5677, 14.3429, 28.4538, 24.9658, 24.7388, 15.2206, 0, 0
16915, 0.00000, 27.1693, 14.7479, 26.7837, 22.2042, 23.8889, 17.6623, 0, 0
16915, 1800.00000, 29.7177, 14.8742, 24.2653, 30.4476, 21.0419, 8.79297, 0, 0
16916, 0.00000, 28.1801, 11.6338, 24.803, 30.7032, 18.8085, 11.5166, 0, 0
16916, 1800.00000, 27.3557, 7.76091, 27.3856, 28.4846, 18.4089, 18.2674, 0, 0
16917, 0.00000, 27.5394, 14.0156, 24.5125, 27.342, 20.8183, 13.0253, 0, 0
16917, 1800.00000, 27.8849, 18.2603, 22.2911, 26.8301, 22.3615, 9.51528, 0, 0
16918, 0.00000, 24.066, 17.9293, 18.6426, 28.7884, 18.4431, 7.84323, 0, 0
16918, 1800.00000, 23.4087, 14.6656, 18.5676, 32.336, 15.826, 6.93578, 0, 0
16919, 0.00000, 19.8852, 14.0641, 15.7896, 33.1832, 13.0456, 6.52586, 0, 0
16919, 1800.00000, 14.8486, 21.5811, 11.3989, 23.9198, 13.0168, 9.31572, 0, 0
16920, 0.00000, 11.7531, 18.1619, 11.1228, 20.1455, 11.1078, 16.3091, 0, 0
16920, 1800.00000, 10.8239, 17.8113, 10.4841, 19.6857, 10.3554, 17.1056, 0, 0
16921, 0.00000, 9.88692, 14.2521, 10.8979, 18.6365, 9.73706, 21.7203, 0, 0
16921, 1800.00000, 9.82129, 12.886, 8.85508, 28.0769, 7.17582, 13.3392, 0, 0
16922, 0.00000, 8.3912, 17.9537, 6.36525, 29.7962, 6.29981, 6.79922, 0, 0
16922, 1800.00000, 8.28555, 19.8183, 6.02759, 28.9895, 6.47395, 6.03713, 0, 0
16923, 0.00000, 8.70125, 19.3667, 6.63084, 27.4561, 6.96539, 7.90658, 0, 0
16923, 1800.00000, 8.97482, 19.7704, 7.32644, 23.881, 7.77789, 11.0318, 0, 0
16924, 0.00000, 9.05113, 21.105, 7.37961, 22.1668, 8.21428, 11.4265, 0, 0
16924, 1800.00000, 9.63064, 18.0918, 6.84352, 33.0896, 6.8126, 3.37937, 0, 0
16925, 0.00000, 8.71721, 14.0395, 6.99512, 32.6531, 5.78287, 7.17556, 0, 0
16925, 1800.00000, 9.76721, 17.5345, 7.15768, 32.3542, 6.93587, 4.61573, 0, 0
16926, 0.00000, 11.5629, 21.186, 7.88023, 29.9795, 9.03799, 4.01437, 0, 0
16926, 1800.00000, 18.3736, 29.9382, 8.01151, 33.9453, 15.4105, -4.52686, 0, 0
16927, 0.00000, 30.4493, 26.0182, 16.3854, 32.5792, 24.5496, -1.53511, 0, 0
16927, 1800.00000, 37.7835, 25.3836, 21.8022, 31.8033, 30.4528, 0.59854, 0, 0
16928, 0.00000, 31.601, 22.7848, 24.7067, 26.1929, 27.3901, 11.6652, 0, 0
16928, 1800.00000, 30.6243, 21.3191, 22.9881, 37.1878, 21.3706, 9.90879, 0, 0
16929, 0.00000, 15.2115, 27.3534, 12.0631, 49.9373, 9.24875, 19.837, 0, 0
16929, 1800.00000, 7.14922, 38.0012, 7.79862, 71.1444, 3.5305, 64.8997, 0, 0
16930, 0.00000, 3.9939, 62.3173, 8.47092, 103.259, 4.8764, 147.736, 0, 0
16930, 1800.00000, 7.99824, 150.609, 8.147, 147.003, 8.50947, 149.66, 0, 0
16931, 0.00000, 9.32124, 163.633, 9.39688, 146.426, 11.6786, 155.332, 0, 0
