hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
15672, 0.00000, 11.3484, 15.6985, 12.1892, 18.2155, 11.3418, 20.6883, 0, 0
15672, 1800.00000, 11.2352, 17.2809, 11.0346, 19.7426, 10.7199, 17.5735, 0, 0
15673, 0.00000, 10.9766, 16.0743, 10.7433, 21.1068, 10.0265, 17.4114, 0, 0
15673, 1800.00000, 10.7463, 18.2646, 9.61627, 22.0997, 9.6384, 14.2443, 0, 0
15674, 0.00000, 9.92863, 19.0792, 6.95858, 32.1509, 7.25756, 3.56112, 0, 0
15674, 1800.00000, 9.17022, 21.2071, 6.34783, 29.1595, 7.26755, 4.75097, 0, 0
15675, 0.00000, 7.95794, 19.9485, 5.74164, 29.1933, 6.20494, 5.73912, 0, 0
15675, 1800.00000, 8.40565, 21.3229, 5.84542, 28.7436, 6.71804, 5.04728, 0, 0
15676, 0.00000, 8.32964, 20.1556, 5.96143, 29.2624, 6.50379, 5.50786, 0, 0
15676, 1800.00000, 9.91115, 19.7488, 6.81853, 32.0153, 7.33862, 3.20809, 0, 0
15677, 0.00000, 8.75284, 14.7658, 7.02078, 31.5853, 6.02514, 7.67532, 0, 0
15677, 1800.00000, 10.7976, 17.7658, 7.56741, 34.4835, 7.41158, 2.22318, 0, 0
15678, 0.00000, 11.859, 15.7449, 8.65225, 35.5324, 7.67072, 2.52423, 0, 0
15678, 1800.00000, 10.0058, 20.632, 6.84283, 30.7833, 7.66039, 3.71027, 0, 0
15679, 0.00000, 9.78401, 21.8871, 7.20376, 25.2129, 8.37903, 7.81623, 0, 0
15679, 1800.00000, 12.5843, 25.9323, 7.2861, 29.0646, 10.5507, 1.27263, 0, 0
15680, 0.00000, 13.7758, 21.6869, 9.77492, 27.1839, 11.3595, 6.17729, 0, 0
15680, 1800.00000, 12.9435, 15.7899, 10.666, 28.7472, 9.65418, 9.77985, 0, 0
15681, 0.00000, 14.5582, 22.0208, 10.4626, 26.0748, 12.2854, 6.91286, 0, 0
15681, 1800.00000, 13.8982, 23.3054, 9.51521, 26.1631, 11.8451, 5.75594, 0, 0
15682, 0.00000, 12.3572, 22.167, 8.58243, 27.4173, 10.1986, 5.59225, 0, 0
15682, 1800.00000, 13.0249, 12.7131, 10.6843, 33.2485, 8.30624, 7.61068, 0, 0
15683, 0.00000, 15.5286, 10.5088, 12.6213, 36.9272, 8.60068, 4.85724, 0, 0
15683, 1800.00000, 13.1199, 11.1406, 11.2025, 33.0714, 8.14059, 9.25665, 0, 0
15684, 0.00000, 15.6667, 18.5298, 14.0671, 21.6805, 14.2255, 14.4284, 0, 0
15684, 1800.00000, 14.698, 16.377, 13.3888, 23.6035, 12.54, 14.6273, 0, 0
15685, 0.00000, 13.8877, 18.6585, 11.5537, 24.575, 11.755, 11.4282, 0, 0
15685, 1800.00000, 12.4999, 14.5688, 12.119, 23.0605, 10.704, 16.9858, 0, 0
15686, 0.00000, 14.4945, 17.6366, 12.8406, 23.2452, 12.5818, 13.7268, 0, 0
15686, 1800.00000, 15.1092, 16.1011, 13.638, 24.275, 12.6351, 14.1811, 0, 0
15687, 0.00000, 14.0301, 19.8131, 11.1556, 24.9401, 11.8853, 9.97608, 0, 0
15687, 1800.00000, 15.1872, 21.8516, 10.7511, 27.0365, 12.5777, 6.18476, 0, 0
15688, 0.00000, 13.3639, 21.126, 9.96205, 25.8638, 11.2336, 7.92343, 0, 0
15688, 1800.00000, 16.6004, 18.111, 12.9415, 28.2069, 12.9021, 8.25669, 0, 0
15689, 0.00000, 16.9563, 20.1984, 11.9697, 29.8844, 13.1056, 4.88512, 0, 0
15689, 1800.00000, 19.6892, 21.7522, 13.3885, 29.1392, 15.7193, 4.36971, 0, 0
15690, 0.00000, 24.2375, 19.8736, 19.1406, 25.1782, 20.4457, 9.72289, 0, 0
15690, 1800.00000, 22.3885, 18.5073, 17.6386, 27.1818, 17.8653, 8.9738, 0, 0
15691, 0.00000, 19.7869, 23.5122, 14.9357, 21.85, 18.2832, 9.4926, 0, 0
15691, 1800.00000, 19.9765, 15.8208, 16.6766, 28.1314, 15.129, 10.474, 0, 0
15692, 0.00000, 20.3275, 17.114, 15.9668, 29.3368, 15.2376, 8.05643, 0, 0
15692, 1800.00000, 18.6939, 16.4158, 15.0589, 29.0439, 13.9689, 8.94632, 0, 0
15693, 0.00000, 18.0593, 18.7356, 13.185, 30.5622, 13.5132, 5.41567, 0, 0
15693, 1800.00000, 17.7955, 21.2183, 12.2429, 29.4775, 14.0346, 4.47965, 0, 0
15694, 0.00000, 15.9627, 23.0979, 10.3844, 28.9038, 12.9945, 3.51502, 0, 0
15694, 1800.00000, 15.0575, 19.6506, 10.693, 30.5008, 11.4266, 4.74102, 0, 0
15695, 0.00000, 15.7779, 17.3446, 11.6525, 32.1592, 11.2114, 4.88853, 0, 0
15695, 1800.00000, 13.5843, 15.8478, 13.6323, 20.4413, 12.6535, 18.342, 0, 0
15696, 0.00000, 13.9263, 16.3157, 14.2917, 19.1891, 13.4958, 19.1191, 0, 0
15696, 1800.00000, 11.4242, 16.7943, 10.9103, 21.2684, 10.4146, 16.5312, 0, 0
15697, 0.00000, 11.4721, 20.3039, 9.77877, 21.498, 10.5384, 12.8493, 0, 0
15697, 1800.00000, 10.6266, 18.173, 7.79927, 31.1683, 7.79472, 5.23852, 0, 0
15698, 0.00000, 10.2936, 22.5646, 6.57047, 30.8484, 8.08512, 2.21452, 0, 0
15698, 1800.00000, 9.47495, 22.8279, 6.15197, 29.4785, 7.62017, 3.20902, 0, 0
15699, 0.00000, 8.69081, 19.8005, 6.34083, 28.8811, 6.80289, 6.16294, 0, 0
15699, 1800.00000, 8.32379, 22.5294, 5.80169, 26.6308, 6.98687, 5.97747, 0, 0
15700, 0.00000, 8.31953, 20.8603, 5.96854, 28.0093, 6.69972, 6.11386, 0, 0
15700, 1800.00000, 8.52927, 16.7648, 6.51794, 31.242, 6.11164, 6.33725, 0, 0
15701, 0.00000, 8.76117, 17.0783, 6.75755, 30.287, 6.43238, 7.07082, 0, 0
15701, 1800.00000, 10.75, 17.8858, 7.66813, 33.2519, 7.55563, 3.39639, 0, 0
15702, 0.00000, 11.4833, 15.7251, 8.34338, 35.8378, 7.38229, 2.21436, 0, 0
15702, 1800.00000, 10.3215, 21.1611, 6.6759, 32.8417, 7.71396, 1.44771, 0, 0
15703, 0.00000, 9.41574, 24.6872, 6.13164, 25.9902, 8.14219, 4.74286, 0, 0
15703, 1800.00000, 10.2111, 28.9899, 5.99174, 22.2971, 9.5814, 4.04063, 0, 0
15704, 0.00000, 13.936, 26.9197, 8.08538, 26.9008, 12.1286, 2.19622, 0, 0
15704, 1800.00000, 11.8718, 25.1754, 8.2639, 22.4118, 10.9313, 7.41304, 0, 0
15705, 0.00000, 11.8416, 26.7795, 8.85285, 17.4803, 12.0219, 10.3132, 0, 0
15705, 1800.00000, 11.318, 22.9256, 11.9637, 12.0478, 13.5079, 19.7114, 0, 0
15706, 0.00000, 14.6631, 22.5878, 11.3166, 22.2947, 13.3679, 9.92767, 0, 0
15706, 1800.00000, 13.8861, 21.4884, 10.895, 23.1481, 12.3608, 10.1112, 0, 0
15707, 0.00000, 14.733, 23.6937, 10.3693, 24.318, 13.0022, 7.03936, 0, 0
15707, 1800.00000, 13.2866, 20.9386, 10.4569, 23.8106, 11.6245, 10.0219, 0, 0
15708, 0.00000, 13.9239, 22.9118, 10.7172, 21.9309, 12.8076, 9.95009, 0, 0
15708, 1800.00000, 13.3317, 23.017, 10.1729, 22.108, 12.2235, 9.6796, 0, 0
15709, 0.00000, 12.8142, 23.6018, 10.3439, 19.2802, 12.505, 11.803, 0, 0
15709, 1800.00000, 13.968, 20.962, 10.9348, 24.0137, 12.1718, 9.82643, 0, 0
15710, 0.00000, 15.6543, 14.9494, 13.8664, 26.4618, 12.2347, 13.0557, 0, 0
15710, 1800.00000, 13.4368, 21.8449, 9.76159, 25.8896, 11.3604, 7.25598, 0, 0
15711, 0.00000, 13.8102, 27.414, 8.4756, 23.5362, 12.6335, 4.45488, 0, 0
15711, 1800.00000, 13.9723, 24.5085, 9.01297, 26.7451, 11.9259, 4.25522, 0, 0
15712, 0.00000, 14.4861, 20.6027, 11.2662, 24.7929, 12.3874, 9.40978, 0, 0
15712, 1800.00000, 18.0617, 20.3262, 13.5612, 26.7059, 14.8245, 7.78515, 0, 0
15713, 0.00000, 19.8628, 16.8006, 16.3388, 27.4958, 15.4434, 10.1806, 0, 0
15713, 1800.00000, 23.6511, 15.2213, 20.2595, 27.643, 17.9919, 11.5091, 0, 0
15714, 0.00000, 25.7865, 16.9957, 21.3442, 26.9711, 20.3419, 10.5711, 0, 0
15714, 1800.00000, 25.2038, 20.6029, 18.8806, 26.4663, 20.8489, 7.85149, 0, 0
15715, 0.00000, 25.9039, 25.0941, 18.1473, 22.3335, 23.888, 7.58885, 0, 0
15715, 1800.00000, 19.6298, 23.9579, 16.4326, 17.6406, 19.9084, 13.0556, 0, 0
15716, 0.00000, 19.3477, 20.0375, 15.8803, 23.3545, 17.0054, 11.3503, 0, 0
15716, 1800.00000, 22.0637, 20.3465, 16.6499, 26.4905, 18.1944, 8.02233, 0, 0
15717, 0.00000, 21.5253, 19.7477, 15.9485, 28.2485, 17.0476, 6.8509, 0, 0
15717, 1800.00000, 17.5547, 18.8217, 14.2971, 25.2715, 14.6459, 10.589, 0, 0
15718, 0.00000, 14.977, 17.3518, 12.3896, 26.5067, 11.9823, 10.6833, 0, 0
15718, 1800.00000, 14.4488, 19.3873, 11.2628, 26.4098, 11.8212, 8.93447, 0, 0
15719, 0.00000, 14.0415, 16.6214, 11.0639, 29.8484, 10.3373, 7.90542, 0, 0
15719, 1800.00000, 13.8756, 19.8692, 11.8436, 21.9815, 12.5756, 12.7916, 0, 0
15720, 0.00000, 12.0579, 18.3651, 12.7214, 16.3359, 12.7795, 19.9009, 0, 0
15720, 1800.00000, 11.3351, 16.6686, 11.1537, 20.299, 10.6236, 17.6238, 0, 0
15721, 0.00000, 10.4278, 15.8673, 10.6687, 19.7146, 9.93148, 19.0215, 0, 0
15721, 1800.00000, 9.86094, 18.3398, 7.43535, 29.505, 7.48548, 6.75882, 0, 0
15722, 0.00000, 9.91685, 19.6147, 7.29397, 28.7591, 7.76244, 6.41416, 0, 0
15722, 1800.00000, 9.26036, 17.967, 6.94901, 30.3267, 6.8814, 6.24983, 0, 0
15723, 0.00000, 8.62639, 17.7071, 6.67411, 29.1768, 6.53651, 7.64038, 0, 0
15723, 1800.00000, 9.19283, 18.2885, 6.72303, 31.1741, 6.75391, 5.14299, 0, 0
15724, 0.00000, 8.74659, 18.3895, 6.64694, 29.0488, 6.70419, 7.18195, 0, 0
15724, 1800.00000, 9.95807, 15.3236, 7.67322, 32.9712, 6.7183, 5.6605, 0, 0
15725, 0.00000, 9.21757, 17.1686, 7.04889, 30.5915, 6.73447, 6.67449, 0, 0
15725, 1800.00000, 10.8321, 16.0144, 8.30784, 32.1943, 7.51899, 5.95768, 0, 0
15726, 0.00000, 12.039, 16.3002, 9.00013, 33.1738, 8.23626, 4.66887, 0, 0
15726, 1800.00000, 12.1889, 21.664, 8.27789, 29.3218, 9.68904, 4.24245, 0, 0
15727, 0.00000, 11.7425, 22.9583, 7.46278, 30.321, 9.34284, 2.38394, 0, 0
15727, 1800.00000, 13.2117, 18.7989, 9.98979, 28.6629, 10.2582, 7.19759, 0, 0
15728, 0.00000, 12.7058, 21.2368, 12.5855, 15.4658, 13.7319, 17.924, 0, 0
15728, 1800.00000, 13.6895, 20.6994, 13.0548, 17.1839, 14.0868, 16.741, 0, 0
15729, 0.00000, 13.0631, 23.008, 11.7251, 16.5261, 13.6344, 15.0498, 0, 0
15729, 1800.00000, 13.4644, 30.7485, 9.61351, 13.0298, 14.7885, 10.167, 0, 0
15730, 0.00000, 12.6433, 26.8995, 9.75578, 16.2936, 13.1588, 11.2639, 0, 0
15730, 1800.00000, 12.3305, 23.6238, 9.78582, 19.833, 11.8856, 11.2445, 0, 0
15731, 0.00000, 14.1773, 21.7117, 10.0776, 27.0399, 11.7228, 6.26479, 0, 0
15731, 1800.00000, 13.4479, 18.9944, 10.6094, 26.3938, 10.9621, 9.26748, 0, 0
15732, 0.00000, 13.6391, 18.5812, 11.4549, 24.2533, 11.6228, 11.7901, 0, 0
15732, 1800.00000, 11.7615, 17.5001, 9.5899, 26.9808, 9.32292, 10.079, 0, 0
15733, 0.00000, 12.5407, 22.8106, 9.02501, 24.8193, 10.8999, 7.41706, 0, 0
15733, 1800.00000, 11.8223, 18.9966, 9.54263, 25.4091, 9.84593, 10.2721, 0, 0
15734, 0.00000, 11.6449, 19.0855, 9.38409, 25.3513, 9.71746, 10.2369, 0, 0
15734, 1800.00000, 10.4399, 22.0326, 8.4453, 21.2523, 9.70892, 11.4279, 0, 0
15735, 0.00000, 10.5629, 21.4177, 8.71728, 21.3141, 9.78788, 11.9661, 0, 0
15735, 1800.00000, 11.9776, 22.6477, 9.61308, 20.749, 11.2892, 11.3412, 0, 0
15736, 0.00000, 10.6077, 18.3534, 9.26633, 22.9522, 9.31585, 13.3277, 0, 0
15736, 1800.00000, 11.5874, 21.3697, 10.9443, 16.7656, 12.0529, 16.4771, 0, 0
15737, 0.00000, 11.899, 17.6999, 11.0849, 21.2369, 10.8969, 15.695, 0, 0
15737, 1800.00000, 21.2345, 19.3481, 16.1187, 27.6667, 16.9291, 7.71707, 0, 0
15738, 0.00000, 22.6121, 26.0984, 15.8898, 20.5856, 21.5949, 8.13635, 0, 0
15738, 1800.00000, 27.463, 25.2139, 19.2676, 22.0268, 25.472, 7.68135, 0, 0
15739, 0.00000, 24.7993, 22.6862, 19.2376, 21.9907, 22.7709, 10.1507, 0, 0
15739, 1800.00000, 21.0007, 20.8634, 16.7529, 23.3839, 18.5383, 10.5222, 0, 0
15740, 0.00000, 20.5351, 19.1593, 17.1163, 23.8572, 17.7402, 11.6744, 0, 0
15740, 1800.00000, 20.6739, 18.363, 16.11, 27.9037, 16.2221, 8.38504, 0, 0
15741, 0.00000, 21.8426, 12.8181, 18.6642, 30.8596, 14.8127, 10.3001, 0, 0
15741, 1800.00000, 22.3339, 17.6881, 16.823, 30.58, 16.4543, 6.25064, 0, 0
15742, 0.00000, 19.973, 18.1233, 14.9145, 30.3484, 14.8744, 6.11436, 0, 0
15742, 1800.00000, 20.5722, 18.9598, 14.4661, 32.1741, 15.0085, 3.63111, 0, 0
15743, 0.00000, 18.3103, 16.0091, 13.5586, 34.1542, 12.2261, 3.79663, 0, 0
15743, 1800.00000, 15.5433, 19.3646, 12.5065, 25.0332, 13.0926, 10.2846, 0, 0
15744, 0.00000, 13.013, 16.4974, 13.4629, 18.7331, 12.7941, 19.3836, 0, 0
15744, 1800.00000, 12.7117, 15.2914, 12.2901, 22.3828, 11.1456, 16.9024, 0, 0
15745, 0.00000, 11.3399, 15.7039, 9.76843, 26.7753, 8.85988, 11.9527, 0, 0
15745, 1800.00000, 10.8594, 15.1953, 8.50148, 32.2627, 7.41992, 6.53002, 0, 0
15746, 0.00000, 10.2287, 17.9375, 7.55598, 31.191, 7.47242, 5.39402, 0, 0
15746, 1800.00000, 8.81703, 18.9877, 6.67399, 28.3404, 6.905, 7.36866, 0, 0
15747, 0.00000, 8.16242, 19.479, 6.17507, 27.6311, 6.51929, 7.63924, 0, 0
15747, 1800.00000, 8.5587, 20.4323, 6.59764, 25.384, 7.21814, 8.96194, 0, 0
15748, 0.00000, 9.00465, 15.6291, 7.25939, 30.0908, 6.49865, 8.52511, 0, 0
15748, 1800.00000, 9.59527, 13.615, 7.97728, 31.2573, 6.52735, 9.07865, 0, 0
15749, 0.00000, 9.80639, 15.5702, 7.70874, 31.5043, 6.85444, 7.05964, 0, 0
15749, 1800.00000, 10.8986, 19.4259, 8.05177, 28.8752, 8.49355, 6.5022, 0, 0
15750, 0.00000, 11.1988, 16.9788, 8.48426, 31.3616, 8.03294, 6.01975, 0, 0
15750, 1800.00000, 10.5743, 22.5521, 7.11138, 28.248, 8.64183, 4.5007, 0, 0
15751, 0.00000, 12.8773, 24.3765, 8.8473, 24.2105, 11.4379, 6.5276, 0, 0
15751, 1800.00000, 15.0787, 21.3652, 10.6265, 27.99, 12.2162, 5.66237, 0, 0
15752, 0.00000, 16.267, 23.5182, 10.8407, 26.9827, 13.7051, 4.82352, 0, 0
15752, 1800.00000, 16.1135, 27.9419, 9.87385, 22.6065, 14.9845, 4.72729, 0, 0
15753, 0.00000, 13.4423, 26.0199, 8.76247, 23.5932, 12.1874, 5.61577, 0, 0
15753, 1800.00000, 12.3409, 26.9295, 8.41196, 20.3882, 11.8522, 7.55076, 0, 0
15754, 0.00000, 12.7466, 23.3764, 9.15026, 24.0265, 11.2853, 7.61487, 0, 0
15754, 1800.00000, 13.2869, 24.3553, 8.86826, 25.524, 11.5461, 5.45111, 0, 0
15755, 0.00000, 14.1648, 19.1449, 10.2476, 30.3816, 10.6955, 5.27016, 0, 0
15755, 1800.00000, 14.5487, 20.6171, 9.73596, 31.9986, 10.9225, 2.62016, 0, 0
15756, 0.00000, 14.4786, 17.9946, 11.4258, 27.8392, 11.3265, 8.7852, 0, 0
15756, 1800.00000, 13.6784, 15.3719, 11.4005, 28.773, 10.1414, 10.1716, 0, 0
15757, 0.00000, 15.8569, 19.5031, 11.8107, 28.3637, 12.4924, 6.93845, 0, 0
15757, 1800.00000, 15.4149, 13.3714, 12.3216, 33.7721, 9.84114, 6.37994, 0, 0
15758, 0.00000, 16.8055, 19.0159, 12.0994, 30.8061, 12.5691, 4.91873, 0, 0
15758, 1800.00000, 17.3098, 21.4425, 13.6098, 23.1617, 15.4041, 10.1811, 0, 0
15759, 0.00000, 14.5144, 23.1812, 10.9698, 22.2676, 13.2777, 9.40727, 0, 0
15759, 1800.00000, 15.2676, 18.721, 12.8605, 23.9536, 13.1162, 11.956, 0, 0
15760, 0.00000, 15.365, 16.081, 12.9719, 27.2413, 11.9201, 11.132, 0, 0
15760, 1800.00000, 16.5496, 18.5015, 13.7844, 24.7018, 13.9482, 11.4158, 0, 0
15761, 0.00000, 18.7212, 20.611, 16.6501, 19.5823, 18.0509, 14.4163, 0, 0
15761, 1800.00000, 18.4846, 21.6246, 16.6234, 18.0549, 18.5617, 14.9403, 0, 0
15762, 0.00000, 23.2634, 25.5276, 18.4086, 17.3646, 23.701, 11.6526, 0, 0
15762, 1800.00000, 25.8678, 19.1512, 21.0471, 24.8952, 21.8294, 10.6813, 0, 0
15763, 0.00000, 24.6897, 20.0675, 19.772, 24.315, 21.2484, 10.3756, 0, 0
15763, 1800.00000, 24.1522, 18.5934, 19.1876, 26.7003, 19.4919, 9.40162, 0, 0
15764, 0.00000, 24.5229, 24.6432, 16.5145, 24.6464, 21.6717, 5.95033, 0, 0
15764, 1800.00000, 21.5092, 24.4297, 15.5754, 22.0872, 19.8634, 8.42613, 0, 0
15765, 0.00000, 20.3941, 22.8357, 15.486, 22.6213, 18.4992, 9.44249, 0, 0
15765, 1800.00000, 19.9548, 19.9406, 15.79, 24.9719, 16.9121, 9.82897, 0, 0
15766, 0.00000, 19.598, 17.2063, 17.0709, 24.4459, 16.4548, 12.9198, 0, 0
15766, 1800.00000, 16.5387, 19.7953, 12.8691, 25.9046, 13.7266, 9.05597, 0, 0
15767, 0.00000, 16.9307, 15.9158, 12.7983, 33.1308, 11.513, 5.00105, 0, 0
15767, 1800.00000, 15.2981, 16.6092, 13.2297, 25.4868, 12.4532, 12.4333, 0, 0
15768, 0.00000, 14.14, 15.6848, 13.6397, 22.0676, 12.5384, 16.8407, 0, 0
15768, 1800.00000, 11.2207, 14.7066, 10.9367, 22.6865, 9.72104, 17.1982, 0, 0
15769, 0.00000, 11.8673, 16.7876, 8.87513, 32.3523, 8.32141, 5.12551, 0, 0
15769, 1800.00000, 10.8416, 17.6637, 8.20884, 30.3169, 8.02286, 6.49836, 0, 0
15770, 0.00000, 10.4172, 19.5467, 7.73007, 28.4334, 8.1979, 6.78514, 0, 0
15770, 1800.00000, 9.60549, 18.0577, 7.4696, 28.4033, 7.42888, 8.10305, 0, 0
15771, 0.00000, 9.01933, 20.2128, 6.94653, 25.7407, 7.53728, 8.81902, 0, 0
15771, 1800.00000, 8.37307, 18.7381, 6.31593, 28.8844, 6.46733, 7.04326, 0, 0
15772, 0.00000, 8.61325, 20.3681, 6.43725, 26.8552, 7.05035, 7.60962, 0, 0
15772, 1800.00000, 8.60428, 18.097, 6.65746, 28.6124, 6.62935, 7.88456, 0, 0
15773, 0.00000, 9.00812, 17.5975, 7.00068, 29.1312, 6.82275, 7.80024, 0, 0
15773, 1800.00000, 10.486, 18.3981, 7.68955, 30.873, 7.76074, 5.37602, 0, 0
15774, 0.00000, 10.0357, 18.144, 7.46873, 30.5046, 7.45152, 5.95169, 0, 0
15774, 1800.00000, 9.18435, 22.3671, 8.34984, 16.8567, 9.51304, 15.3753, 0, 0
15775, 0.00000, 11.003, 19.9442, 7.80989, 30.0282, 8.45248, 4.95066, 0, 0
15775, 1800.00000, 13.0656, 21.0786, 9.05863, 29.3018, 10.3148, 4.72393, 0, 0
15776, 0.00000, 14.6028, 19.424, 10.6486, 29.5112, 11.2462, 5.87171, 0, 0
15776, 1800.00000, 14.567, 23.3995, 11.628, 19.9387, 14.0042, 11.3741, 0, 0
15777, 0.00000, 13.7346, 27.2268, 9.61803, 18.9607, 13.5425, 8.50159, 0, 0
15777, 1800.00000, 13.6965, 27.5499, 9.85175, 17.567, 13.869, 9.41236, 0, 0
15778, 0.00000, 12.9693, 25.6757, 9.59443, 19.4208, 12.6534, 9.62616, 0, 0
15778, 1800.00000, 14.4274, 22.7271, 12.3005, 18.5296, 14.3182, 13.3889, 0, 0
15779, 0.00000, 17.5194, 21.9849, 12.9452, 24.9504, 15.0957, 8.01254, 0, 0
15779, 1800.00000, 15.599, 22.8874, 10.7884, 26.3848, 13.195, 5.88843, 0, 0
15780, 0.00000, 16.4849, 23.4128, 12.6325, 21.3902, 15.3648, 9.9773, 0, 0
15780, 1800.00000, 14.3428, 25.4725, 10.7456, 19.2806, 14.0299, 9.95635, 0, 0
15781, 0.00000, 12.3407, 23.6859, 9.94012, 19.2425, 12.0542, 11.7538, 0, 0
15781, 1800.00000, 14.1583, 27.5755, 11.2491, 14.5554, 15.2977, 12.2544, 0, 0
15782, 0.00000, 12.8047, 24.1319, 10.7445, 17.2913, 13.0851, 13.1489, 0, 0
15782, 1800.00000, 15.7821, 31.0307, 10.255, 15.1809, 16.5906, 7.84129, 0, 0
15783, 0.00000, 14.428, 26.9097, 11.0435, 16.5366, 14.9384, 11.0336, 0, 0
15783, 1800.00000, 14.4709, 20.0626, 14.3752, 16.5852, 15.1741, 18.0124, 0, 0
15784, 0.00000, 13.5503, 20.9586, 12.7697, 17.2883, 13.8993, 16.3829, 0, 0
15784, 1800.00000, 15.952, 28.5511, 12.4576, 13.7042, 17.4879, 11.9737, 0, 0
15785, 0.00000, 15.4552, 22.4913, 14.3432, 16.0856, 16.3444, 16.0152, 0, 0
15785, 1800.00000, 20.5266, 23.1703, 15.4193, 22.5149, 18.6856, 9.17829, 0, 0
15786, 0.00000, 23.91, 25.2073, 20.0507, 16.0416, 25.1568, 13.3438, 0, 0
15786, 1800.00000, 30.5125, 26.0343, 21.131, 21.3147, 28.7727, 7.64739, 0, 0
15787, 0.00000, 28.0071, 26.0581, 18.3456, 23.3804, 25.4987, 5.79818, 0, 0
15787, 1800.00000, 22.9138, 22.0338, 18.3044, 21.7885, 21.0737, 10.9898, 0, 0
15788, 0.00000, 23.0832, 22.4837, 16.2834, 26.2123, 19.5199, 6.43697, 0, 0
15788, 1800.00000, 23.1267, 20.6396, 17.2322, 26.6506, 19.0683, 7.6425, 0, 0
15789, 0.00000, 23.5704, 15.7365, 19.7808, 27.97, 17.9007, 10.6989, 0, 0
15789, 1800.00000, 24.0315, 12.57, 21.3597, 29.0898, 17.0052, 12.4611, 0, 0
15790, 0.00000, 20.1324, 17.352, 15.6069, 29.5996, 15.0549, 7.51979, 0, 0
15790, 1800.00000, 15.5158, 18.0811, 12.4094, 27.0843, 12.3486, 9.45706, 0, 0
15791, 0.00000, 14.3775, 22.3269, 10.2412, 25.9895, 12.1848, 6.73238, 0, 0
15791, 1800.00000, 13.8921, 25.0128, 10.7797, 18.7082, 13.7439, 10.9167, 0, 0
15792, 0.00000, 12.8498, 20.1407, 12.8769, 16.2032, 13.6206, 18.2651, 0, 0
15792, 1800.00000, 11.6136, 21.8092, 10.7172, 16.9965, 11.9918, 15.778, 0, 0
15793, 0.00000, 10.6282, 20.0345, 8.176, 26.0436, 8.81303, 8.67893, 0, 0
15793, 1800.00000, 9.2482, 20.1369, 6.75929, 28.2546, 7.35333, 6.47017, 0, 0
15794, 0.00000, 8.6489, 19.5785, 6.38284, 28.6594, 6.7796, 6.5497, 0, 0
15794, 1800.00000, 9.26338, 20.0581, 6.80778, 28.1065, 7.37896, 6.66968, 0, 0
15795, 0.00000, 7.77322, 20.8518, 5.97483, 24.905, 6.64251, 9.03999, 0, 0
15795, 1800.00000, 8.07949, 21.5844, 5.78322, 26.944, 6.683, 6.48337, 0, 0
15796, 0.00000, 7.6023, 21.5235, 5.51705, 26.4158, 6.34536, 7.02503, 0, 0
15796, 1800.00000, 9.50114, 20.5824, 6.5325, 30.5882, 7.29233, 3.92677, 0, 0
15797, 0.00000, 8.96123, 20.3392, 6.30888, 29.7927, 6.9485, 4.86727, 0, 0
15797, 1800.00000, 10.0703, 20.0923, 7.299, 28.7599, 7.92927, 6.05833, 0, 0
15798, 0.00000, 9.36366, 20.9556, 6.67194, 28.19, 7.52465, 5.87523, 0, 0
15798, 1800.00000, 10.2323, 20.832, 7.88584, 24.8358, 8.75606, 9.141, 0, 0
15799, 0.00000, 11.8801, 25.0249, 7.9636, 24.1524, 10.6076, 6.01121, 0, 0
15799, 1800.00000, 12.0491, 25.4652, 9.41795, 17.841, 12.1458, 11.2704, 0, 0
15800, 0.00000, 14.1443, 23.9035, 9.61833, 25.4062, 12.2681, 5.86196, 0, 0
15800, 1800.00000, 13.7499, 19.3408, 10.0218, 29.6403, 10.5516, 5.78476, 0, 0
15801, 0.00000, 13.7638, 27.7654, 7.81408, 26.0935, 12.1885, 2.12466, 0, 0
15801, 1800.00000, 13.296, 31.0253, 7.1368, 21.4583, 12.7116, 2.76374, 0, 0
15802, 0.00000, 14.2826, 24.1398, 9.24208, 27.1841, 12.0654, 4.10026, 0, 0
15802, 1800.00000, 14.3352, 17.1865, 10.3355, 33.7648, 9.85898, 3.32993, 0, 0
15803, 0.00000, 13.435, 17.7173, 10.0984, 30.6403, 9.88785, 6.15517, 0, 0
15803, 1800.00000, 14.8835, 17.3085, 11.1094, 31.65, 10.6732, 5.45675, 0, 0
15804, 0.00000, 13.9199, 22.4773, 10.0841, 25.0344, 12.0196, 7.49138, 0, 0
15804, 1800.00000, 14.8589, 24.4238, 8.9546, 30.1755, 12.0682, 1.46522, 0, 0
15805, 0.00000, 15.7668, 23.7668, 9.50009, 31.5611, 12.4674, 0.809769, 0, 0
15805, 1800.00000, 18.0045, 24.2121, 10.4033, 32.8847, 14.0919, -0.569927, 0, 0
15806, 0.00000, 15.2337, 20.7926, 11.0203, 27.6955, 12.33, 6.43422, 0, 0
15806, 1800.00000, 13.6645, 16.9131, 11.0939, 27.9628, 10.5244, 9.59431, 0, 0
15807, 0.00000, 13.0137, 19.1776, 10.1247, 26.7817, 10.5421, 8.74087, 0, 0
15807, 1800.00000, 13.7636, 21.0687, 10.2174, 26.1224, 11.5058, 7.71638, 0, 0
15808, 0.00000, 14.734, 24.2304, 9.65936, 26.491, 12.5934, 4.67891, 0, 0
